component_id,brand,component_type,price_min,price_max,type,capacity_ah,voltage,derating_factor,max_voltage_V,max_current_A,rated_power_w,voltage_input,voltage_output,mode,panel_type,cabling_loss,safety_factor,area_m2
SRNE_MPPT_150V_50A_982,SRNE,charge_controllers_synth,15205.0,25341.0,MPPT,,,0.94,150.0,50.0,,,,,,,,
SRNE_MPPT_60V_30A_1003,SRNE,charge_controllers_synth,25760.0,42934.0,MPPT,,,0.93,60.0,30.0,,,,,,,,
SRNE_MPPT_24V_50A_1009,SRNE,charge_controllers_synth,37274.0,62122.0,MPPT,,,0.91,24.0,50.0,,,,,,,,
SRNE_MPPT_12V_10A_1019,SRNE,charge_controllers_synth,33168.0,55280.0,MPPT,,,0.91,12.0,10.0,,,,,,,,
SRNE_MPPT_150V_25A_1074,SRNE,charge_controllers_synth,22915.0,38191.0,MPPT,,,0.93,150.0,25.0,,,,,,,,
SRNE_MPPT_150V_30A_1084,SRNE,charge_controllers_synth,33378.0,55630.0,MPPT,,,0.93,150.0,30.0,,,,,,,,
SRNE_MPPT_100V_15A_1089,SRNE,charge_controllers_synth,59846.0,99742.0,MPPT,,,0.94,100.0,15.0,,,,,,,,
SRNE_MPPT_48V_100A_1106,SRNE,charge_controllers_synth,23441.0,39069.0,MPPT,,,0.93,48.0,100.0,,,,,,,,
SRNE_MPPT_60V_65A_1129,SRNE,charge_controllers_synth,55670.0,92784.0,MPPT,,,0.95,60.0,65.0,,,,,,,,
SRNE_MPPT_100V_10A_1132,SRNE,charge_controllers_synth,16366.0,27278.0,MPPT,,,0.94,100.0,10.0,,,,,,,,
SRNE_MPPT_100V_25A_1133,SRNE,charge_controllers_synth,27082.0,45136.0,MPPT,,,0.92,100.0,25.0,,,,,,,,
SRNE_MPPT_48V_50A_1157,SRNE,charge_controllers_synth,30722.0,51202.0,MPPT,,,0.94,48.0,50.0,,,,,,,,
SRNE_MPPT_100V_25A_1192,SRNE,charge_controllers_synth,55430.0,92382.0,MPPT,,,0.94,100.0,25.0,,,,,,,,
SRNE_MPPT_36V_70A_1217,SRNE,charge_controllers_synth,53837.0,89729.0,MPPT,,,0.91,36.0,70.0,,,,,,,,
SRNE_MPPT_36V_40A_1221,SRNE,charge_controllers_synth,25473.0,42455.0,MPPT,,,0.92,36.0,40.0,,,,,,,,
SRNE_MPPT_48V_25A_1235,SRNE,charge_controllers_synth,29676.0,49460.0,MPPT,,,0.93,48.0,25.0,,,,,,,,
SRNE_MPPT_100V_95A_1242,SRNE,charge_controllers_synth,56063.0,93439.0,MPPT,,,0.92,100.0,95.0,,,,,,,,
SRNE_MPPT_150V_70A_1262,SRNE,charge_controllers_synth,18637.0,31061.0,MPPT,,,0.94,150.0,70.0,,,,,,,,
SRNE_MPPT_60V_75A_1268,SRNE,charge_controllers_synth,46954.0,78258.0,MPPT,,,0.95,60.0,75.0,,,,,,,,
SRNE_MPPT_12V_20A_1279,SRNE,charge_controllers_synth,58738.0,97896.0,MPPT,,,0.94,12.0,20.0,,,,,,,,
SRNE_MPPT_60V_60A_1295,SRNE,charge_controllers_synth,46945.0,78241.0,MPPT,,,0.94,60.0,60.0,,,,,,,,
SRNE_MPPT_150V_60A_1298,SRNE,charge_controllers_synth,18120.0,30200.0,MPPT,,,0.94,150.0,60.0,,,,,,,,
SRNE_MPPT_12V_55A_1345,SRNE,charge_controllers_synth,35683.0,59471.0,MPPT,,,0.93,12.0,55.0,,,,,,,,
SRNE_MPPT_12V_95A_1402,SRNE,charge_controllers_synth,31071.0,51785.0,MPPT,,,0.92,12.0,95.0,,,,,,,,
SRNE_MPPT_60V_85A_1407,SRNE,charge_controllers_synth,19688.0,32814.0,MPPT,,,0.93,60.0,85.0,,,,,,,,
SRNE_MPPT_150V_55A_1436,SRNE,charge_controllers_synth,28083.0,46805.0,MPPT,,,0.94,150.0,55.0,,,,,,,,
SRNE_MPPT_12V_35A_1533,SRNE,charge_controllers_synth,49111.0,81851.0,MPPT,,,0.93,12.0,35.0,,,,,,,,
SRNE_MPPT_12V_25A_1542,SRNE,charge_controllers_synth,15108.0,25180.0,MPPT,,,0.93,12.0,25.0,,,,,,,,
SRNE_MPPT_100V_80A_1576,SRNE,charge_controllers_synth,35451.0,59085.0,MPPT,,,0.92,100.0,80.0,,,,,,,,
SRNE_MPPT_12V_90A_1580,SRNE,charge_controllers_synth,29768.0,49614.0,MPPT,,,0.93,12.0,90.0,,,,,,,,
SRNE_MPPT_12V_25A_1642,SRNE,charge_controllers_synth,46294.0,77158.0,MPPT,,,0.94,12.0,25.0,,,,,,,,
SRNE_MPPT_60V_50A_1650,SRNE,charge_controllers_synth,23310.0,38850.0,MPPT,,,0.91,60.0,50.0,,,,,,,,
SRNE_MPPT_36V_55A_1672,SRNE,charge_controllers_synth,28654.0,47756.0,MPPT,,,0.93,36.0,55.0,,,,,,,,
SRNE_MPPT_36V_75A_1682,SRNE,charge_controllers_synth,53016.0,88360.0,MPPT,,,0.92,36.0,75.0,,,,,,,,
SRNE_MPPT_12V_35A_1705,SRNE,charge_controllers_synth,23886.0,39810.0,MPPT,,,0.91,12.0,35.0,,,,,,,,
SRNE_MPPT_150V_55A_1741,SRNE,charge_controllers_synth,38730.0,64550.0,MPPT,,,0.94,150.0,55.0,,,,,,,,
SRNE_MPPT_24V_60A_1744,SRNE,charge_controllers_synth,42694.0,71156.0,MPPT,,,0.92,24.0,60.0,,,,,,,,
SRNE_MPPT_60V_35A_1755,SRNE,charge_controllers_synth,57506.0,95842.0,MPPT,,,0.94,60.0,35.0,,,,,,,,
SRNE_MPPT_24V_25A_1760,SRNE,charge_controllers_synth,15185.0,25309.0,MPPT,,,0.92,24.0,25.0,,,,,,,,
SRNE_MPPT_100V_70A_1776,SRNE,charge_controllers_synth,57421.0,95701.0,MPPT,,,0.93,100.0,70.0,,,,,,,,
SRNE_MPPT_60V_45A_1825,SRNE,charge_controllers_synth,49382.0,82302.0,MPPT,,,0.94,60.0,45.0,,,,,,,,
SRNE_MPPT_24V_30A_1958,SRNE,charge_controllers_synth,45166.0,75276.0,MPPT,,,0.94,24.0,30.0,,,,,,,,
SRNE_MPPT_24V_70A_1986,SRNE,charge_controllers_synth,26548.0,44248.0,MPPT,,,0.92,24.0,70.0,,,,,,,,
SRNE_MPPT_36V_10A_1997,SRNE,charge_controllers_synth,42220.0,70368.0,MPPT,,,0.92,36.0,10.0,,,,,,,,
SRNE_MPPT_48V_20A_2006,SRNE,charge_controllers_synth,37770.0,62950.0,MPPT,,,0.95,48.0,20.0,,,,,,,,
SRNE_MPPT_24V_10A_2073,SRNE,charge_controllers_synth,48553.0,80921.0,MPPT,,,0.95,24.0,10.0,,,,,,,,
SRNE_MPPT_12V_75A_2081,SRNE,charge_controllers_synth,53376.0,88960.0,MPPT,,,0.94,12.0,75.0,,,,,,,,
SRNE_MPPT_36V_75A_2100,SRNE,charge_controllers_synth,28522.0,47538.0,MPPT,,,0.92,36.0,75.0,,,,,,,,
SRNE_MPPT_12V_35A_2104,SRNE,charge_controllers_synth,58920.0,98200.0,MPPT,,,0.93,12.0,35.0,,,,,,,,
SRNE_MPPT_150V_85A_2112,SRNE,charge_controllers_synth,25607.0,42679.0,MPPT,,,0.93,150.0,85.0,,,,,,,,
SRNE_MPPT_48V_60A_2114,SRNE,charge_controllers_synth,32871.0,54785.0,MPPT,,,0.93,48.0,60.0,,,,,,,,
SRNE_MPPT_150V_20A_2127,SRNE,charge_controllers_synth,53722.0,89538.0,MPPT,,,0.94,150.0,20.0,,,,,,,,
SRNE_MPPT_100V_25A_2139,SRNE,charge_controllers_synth,24992.0,41654.0,MPPT,,,0.95,100.0,25.0,,,,,,,,
SRNE_MPPT_36V_60A_2177,SRNE,charge_controllers_synth,25275.0,42125.0,MPPT,,,0.92,36.0,60.0,,,,,,,,
SRNE_MPPT_12V_100A_2194,SRNE,charge_controllers_synth,21993.0,36655.0,MPPT,,,0.95,12.0,100.0,,,,,,,,
SRNE_MPPT_150V_15A_2201,SRNE,charge_controllers_synth,39884.0,66472.0,MPPT,,,0.95,150.0,15.0,,,,,,,,
SRNE_MPPT_12V_55A_2260,SRNE,charge_controllers_synth,23960.0,39934.0,MPPT,,,0.92,12.0,55.0,,,,,,,,
SRNE_MPPT_12V_85A_2287,SRNE,charge_controllers_synth,27754.0,46256.0,MPPT,,,0.94,12.0,85.0,,,,,,,,
SRNE_MPPT_24V_80A_2295,SRNE,charge_controllers_synth,28159.0,46931.0,MPPT,,,0.93,24.0,80.0,,,,,,,,
SRNE_MPPT_48V_30A_2338,SRNE,charge_controllers_synth,31924.0,53206.0,MPPT,,,0.93,48.0,30.0,,,,,,,,
SRNE_MPPT_100V_85A_2366,SRNE,charge_controllers_synth,21247.0,35411.0,MPPT,,,0.95,100.0,85.0,,,,,,,,
SRNE_MPPT_24V_25A_2374,SRNE,charge_controllers_synth,35782.0,59636.0,MPPT,,,0.94,24.0,25.0,,,,,,,,
SRNE_MPPT_60V_70A_2390,SRNE,charge_controllers_synth,30472.0,50788.0,MPPT,,,0.92,60.0,70.0,,,,,,,,
SRNE_MPPT_150V_65A_2412,SRNE,charge_controllers_synth,47924.0,79874.0,MPPT,,,0.95,150.0,65.0,,,,,,,,
SRNE_MPPT_12V_30A_2422,SRNE,charge_controllers_synth,28016.0,46694.0,MPPT,,,0.91,12.0,30.0,,,,,,,,
SRNE_MPPT_48V_65A_2431,SRNE,charge_controllers_synth,52947.0,88245.0,MPPT,,,0.95,48.0,65.0,,,,,,,,
SRNE_MPPT_12V_30A_2442,SRNE,charge_controllers_synth,32117.0,53529.0,MPPT,,,0.94,12.0,30.0,,,,,,,,
SRNE_MPPT_36V_60A_2455,SRNE,charge_controllers_synth,42564.0,70940.0,MPPT,,,0.95,36.0,60.0,,,,,,,,
SRNE_MPPT_36V_45A_2466,SRNE,charge_controllers_synth,22091.0,36819.0,MPPT,,,0.94,36.0,45.0,,,,,,,,
SRNE_MPPT_12V_55A_2478,SRNE,charge_controllers_synth,39154.0,65256.0,MPPT,,,0.95,12.0,55.0,,,,,,,,
SRNE_MPPT_60V_35A_2507,SRNE,charge_controllers_synth,59444.0,99072.0,MPPT,,,0.92,60.0,35.0,,,,,,,,
SRNE_MPPT_36V_55A_2534,SRNE,charge_controllers_synth,17005.0,28341.0,MPPT,,,0.92,36.0,55.0,,,,,,,,
SRNE_MPPT_60V_70A_2542,SRNE,charge_controllers_synth,41769.0,69615.0,MPPT,,,0.94,60.0,70.0,,,,,,,,
SRNE_MPPT_60V_80A_2559,SRNE,charge_controllers_synth,27384.0,45640.0,MPPT,,,0.93,60.0,80.0,,,,,,,,
SRNE_MPPT_12V_35A_2584,SRNE,charge_controllers_synth,30488.0,50814.0,MPPT,,,0.95,12.0,35.0,,,,,,,,
SRNE_MPPT_24V_75A_2591,SRNE,charge_controllers_synth,35166.0,58610.0,MPPT,,,0.92,24.0,75.0,,,,,,,,
SRNE_MPPT_150V_30A_2617,SRNE,charge_controllers_synth,38438.0,64064.0,MPPT,,,0.92,150.0,30.0,,,,,,,,
SRNE_MPPT_100V_95A_2622,SRNE,charge_controllers_synth,33820.0,56368.0,MPPT,,,0.95,100.0,95.0,,,,,,,,
SRNE_MPPT_36V_90A_2642,SRNE,charge_controllers_synth,33200.0,55334.0,MPPT,,,0.93,36.0,90.0,,,,,,,,
SRNE_MPPT_48V_25A_2668,SRNE,charge_controllers_synth,23290.0,38816.0,MPPT,,,0.91,48.0,25.0,,,,,,,,
SRNE_MPPT_100V_70A_2708,SRNE,charge_controllers_synth,28520.0,47532.0,MPPT,,,0.92,100.0,70.0,,,,,,,,
SRNE_MPPT_48V_70A_2724,SRNE,charge_controllers_synth,33540.0,55900.0,MPPT,,,0.93,48.0,70.0,,,,,,,,
SRNE_MPPT_36V_35A_2730,SRNE,charge_controllers_synth,53193.0,88655.0,MPPT,,,0.91,36.0,35.0,,,,,,,,
SRNE_MPPT_150V_45A_2742,SRNE,charge_controllers_synth,26848.0,44748.0,MPPT,,,0.93,150.0,45.0,,,,,,,,
SRNE_MPPT_60V_70A_2804,SRNE,charge_controllers_synth,17810.0,29684.0,MPPT,,,0.91,60.0,70.0,,,,,,,,
SRNE_MPPT_150V_75A_2837,SRNE,charge_controllers_synth,26205.0,43675.0,MPPT,,,0.93,150.0,75.0,,,,,,,,
SRNE_MPPT_12V_100A_2838,SRNE,charge_controllers_synth,47702.0,79504.0,MPPT,,,0.92,12.0,100.0,,,,,,,,
SRNE_MPPT_24V_100A_2846,SRNE,charge_controllers_synth,52556.0,87594.0,MPPT,,,0.94,24.0,100.0,,,,,,,,
SRNE_MPPT_12V_80A_2876,SRNE,charge_controllers_synth,16281.0,27135.0,MPPT,,,0.93,12.0,80.0,,,,,,,,
SRNE_MPPT_12V_15A_2891,SRNE,charge_controllers_synth,58080.0,96800.0,MPPT,,,0.92,12.0,15.0,,,,,,,,
SRNE_MPPT_36V_30A_2908,SRNE,charge_controllers_synth,59353.0,98921.0,MPPT,,,0.92,36.0,30.0,,,,,,,,
SRNE_MPPT_12V_50A_2911,SRNE,charge_controllers_synth,23909.0,39849.0,MPPT,,,0.94,12.0,50.0,,,,,,,,
SRNE_MPPT_100V_40A_2915,SRNE,charge_controllers_synth,53962.0,89938.0,MPPT,,,0.92,100.0,40.0,,,,,,,,
SRNE_MPPT_36V_85A_2952,SRNE,charge_controllers_synth,22934.0,38224.0,MPPT,,,0.95,36.0,85.0,,,,,,,,
SRNE_MPPT_48V_45A_3005,SRNE,charge_controllers_synth,25508.0,42512.0,MPPT,,,0.91,48.0,45.0,,,,,,,,
SRNE_MPPT_12V_30A_3021,SRNE,charge_controllers_synth,46235.0,77059.0,MPPT,,,0.91,12.0,30.0,,,,,,,,
SRNE_MPPT_100V_20A_3034,SRNE,charge_controllers_synth,32564.0,54274.0,MPPT,,,0.92,100.0,20.0,,,,,,,,
SRNE_MPPT_60V_90A_3115,SRNE,charge_controllers_synth,54190.0,90316.0,MPPT,,,0.94,60.0,90.0,,,,,,,,
SRNE_MPPT_150V_35A_3141,SRNE,charge_controllers_synth,31952.0,53254.0,MPPT,,,0.92,150.0,35.0,,,,,,,,
SRNE_MPPT_12V_85A_3166,SRNE,charge_controllers_synth,17609.0,29349.0,MPPT,,,0.91,12.0,85.0,,,,,,,,
SRNE_MPPT_36V_85A_3184,SRNE,charge_controllers_synth,16647.0,27745.0,MPPT,,,0.95,36.0,85.0,,,,,,,,
SRNE_MPPT_48V_40A_3283,SRNE,charge_controllers_synth,33247.0,55411.0,MPPT,,,0.91,48.0,40.0,,,,,,,,
SRNE_MPPT_36V_75A_3291,SRNE,charge_controllers_synth,25009.0,41681.0,MPPT,,,0.94,36.0,75.0,,,,,,,,
SRNE_MPPT_48V_100A_3298,SRNE,charge_controllers_synth,26958.0,44930.0,MPPT,,,0.91,48.0,100.0,,,,,,,,
SRNE_MPPT_100V_40A_3332,SRNE,charge_controllers_synth,48660.0,81100.0,MPPT,,,0.92,100.0,40.0,,,,,,,,
SRNE_MPPT_36V_10A_3351,SRNE,charge_controllers_synth,47448.0,79080.0,MPPT,,,0.94,36.0,10.0,,,,,,,,
SRNE_MPPT_60V_55A_3383,SRNE,charge_controllers_synth,29569.0,49281.0,MPPT,,,0.95,60.0,55.0,,,,,,,,
SRNE_MPPT_150V_80A_3442,SRNE,charge_controllers_synth,52700.0,87834.0,MPPT,,,0.92,150.0,80.0,,,,,,,,
SRNE_MPPT_24V_10A_3451,SRNE,charge_controllers_synth,40179.0,66965.0,MPPT,,,0.92,24.0,10.0,,,,,,,,
SRNE_MPPT_100V_45A_3463,SRNE,charge_controllers_synth,25912.0,43186.0,MPPT,,,0.92,100.0,45.0,,,,,,,,
SRNE_MPPT_24V_90A_3465,SRNE,charge_controllers_synth,29369.0,48949.0,MPPT,,,0.93,24.0,90.0,,,,,,,,
SRNE_MPPT_150V_65A_3477,SRNE,charge_controllers_synth,34221.0,57035.0,MPPT,,,0.94,150.0,65.0,,,,,,,,
SRNE_MPPT_60V_65A_3485,SRNE,charge_controllers_synth,57333.0,95555.0,MPPT,,,0.92,60.0,65.0,,,,,,,,
SRNE_MPPT_48V_70A_3487,SRNE,charge_controllers_synth,40196.0,66994.0,MPPT,,,0.93,48.0,70.0,,,,,,,,
SRNE_MPPT_100V_50A_3518,SRNE,charge_controllers_synth,49812.0,83020.0,MPPT,,,0.95,100.0,50.0,,,,,,,,
SRNE_MPPT_12V_30A_3544,SRNE,charge_controllers_synth,44970.0,74950.0,MPPT,,,0.94,12.0,30.0,,,,,,,,
SRNE_MPPT_150V_35A_3581,SRNE,charge_controllers_synth,33949.0,56581.0,MPPT,,,0.92,150.0,35.0,,,,,,,,
SRNE_MPPT_36V_80A_3582,SRNE,charge_controllers_synth,16930.0,28216.0,MPPT,,,0.91,36.0,80.0,,,,,,,,
SRNE_MPPT_150V_100A_3585,SRNE,charge_controllers_synth,53076.0,88460.0,MPPT,,,0.95,150.0,100.0,,,,,,,,
SRNE_MPPT_100V_75A_3602,SRNE,charge_controllers_synth,55636.0,92728.0,MPPT,,,0.93,100.0,75.0,,,,,,,,
SRNE_MPPT_48V_95A_3622,SRNE,charge_controllers_synth,27659.0,46099.0,MPPT,,,0.93,48.0,95.0,,,,,,,,
SRNE_MPPT_36V_20A_3632,SRNE,charge_controllers_synth,52768.0,87948.0,MPPT,,,0.94,36.0,20.0,,,,,,,,
SRNE_MPPT_150V_20A_3650,SRNE,charge_controllers_synth,33345.0,55575.0,MPPT,,,0.91,150.0,20.0,,,,,,,,
SRNE_MPPT_150V_50A_3668,SRNE,charge_controllers_synth,48328.0,80548.0,MPPT,,,0.94,150.0,50.0,,,,,,,,
SRNE_MPPT_36V_35A_3669,SRNE,charge_controllers_synth,42247.0,70411.0,MPPT,,,0.93,36.0,35.0,,,,,,,,
SRNE_MPPT_60V_50A_3676,SRNE,charge_controllers_synth,56338.0,93896.0,MPPT,,,0.93,60.0,50.0,,,,,,,,
SRNE_MPPT_24V_70A_3719,SRNE,charge_controllers_synth,16502.0,27504.0,MPPT,,,0.91,24.0,70.0,,,,,,,,
SRNE_MPPT_60V_100A_3734,SRNE,charge_controllers_synth,44408.0,74012.0,MPPT,,,0.92,60.0,100.0,,,,,,,,
SRNE_MPPT_150V_30A_3756,SRNE,charge_controllers_synth,34462.0,57436.0,MPPT,,,0.94,150.0,30.0,,,,,,,,
SRNE_MPPT_60V_60A_3777,SRNE,charge_controllers_synth,31216.0,52028.0,MPPT,,,0.92,60.0,60.0,,,,,,,,
SRNE_MPPT_36V_45A_3783,SRNE,charge_controllers_synth,41009.0,68349.0,MPPT,,,0.91,36.0,45.0,,,,,,,,
SRNE_MPPT_48V_30A_3793,SRNE,charge_controllers_synth,19372.0,32286.0,MPPT,,,0.94,48.0,30.0,,,,,,,,
SRNE_MPPT_100V_30A_3795,SRNE,charge_controllers_synth,29536.0,49228.0,MPPT,,,0.91,100.0,30.0,,,,,,,,
SRNE_MPPT_100V_15A_3798,SRNE,charge_controllers_synth,22608.0,37680.0,MPPT,,,0.93,100.0,15.0,,,,,,,,
SRNE_MPPT_36V_85A_3825,SRNE,charge_controllers_synth,36850.0,61416.0,MPPT,,,0.95,36.0,85.0,,,,,,,,
SRNE_MPPT_100V_10A_3841,SRNE,charge_controllers_synth,33672.0,56120.0,MPPT,,,0.95,100.0,10.0,,,,,,,,
SRNE_MPPT_12V_55A_3867,SRNE,charge_controllers_synth,40448.0,67412.0,MPPT,,,0.95,12.0,55.0,,,,,,,,
SRNE_MPPT_12V_65A_3891,SRNE,charge_controllers_synth,25515.0,42525.0,MPPT,,,0.93,12.0,65.0,,,,,,,,
SRNE_MPPT_100V_40A_3967,SRNE,charge_controllers_synth,24415.0,40691.0,MPPT,,,0.94,100.0,40.0,,,,,,,,
SRNE_MPPT_36V_20A_4062,SRNE,charge_controllers_synth,51607.0,86011.0,MPPT,,,0.94,36.0,20.0,,,,,,,,
SRNE_MPPT_150V_85A_4077,SRNE,charge_controllers_synth,36463.0,60771.0,MPPT,,,0.95,150.0,85.0,,,,,,,,
SRNE_MPPT_24V_90A_4104,SRNE,charge_controllers_synth,56818.0,94698.0,MPPT,,,0.93,24.0,90.0,,,,,,,,
SRNE_MPPT_12V_60A_4136,SRNE,charge_controllers_synth,15224.0,25374.0,MPPT,,,0.93,12.0,60.0,,,,,,,,
SRNE_MPPT_48V_75A_4167,SRNE,charge_controllers_synth,55213.0,92021.0,MPPT,,,0.91,48.0,75.0,,,,,,,,
SRNE_MPPT_12V_70A_4171,SRNE,charge_controllers_synth,21562.0,35938.0,MPPT,,,0.95,12.0,70.0,,,,,,,,
SRNE_MPPT_36V_60A_4181,SRNE,charge_controllers_synth,26966.0,44942.0,MPPT,,,0.91,36.0,60.0,,,,,,,,
SRNE_MPPT_60V_25A_4198,SRNE,charge_controllers_synth,16622.0,27702.0,MPPT,,,0.94,60.0,25.0,,,,,,,,
SRNE_MPPT_100V_60A_4219,SRNE,charge_controllers_synth,32939.0,54899.0,MPPT,,,0.93,100.0,60.0,,,,,,,,
SRNE_MPPT_36V_80A_4221,SRNE,charge_controllers_synth,38402.0,64002.0,MPPT,,,0.95,36.0,80.0,,,,,,,,
SRNE_MPPT_24V_90A_4244,SRNE,charge_controllers_synth,56519.0,94199.0,MPPT,,,0.94,24.0,90.0,,,,,,,,
SRNE_MPPT_48V_30A_4267,SRNE,charge_controllers_synth,40094.0,66824.0,MPPT,,,0.92,48.0,30.0,,,,,,,,
SRNE_MPPT_48V_10A_4298,SRNE,charge_controllers_synth,45596.0,75994.0,MPPT,,,0.91,48.0,10.0,,,,,,,,
SRNE_MPPT_24V_70A_4306,SRNE,charge_controllers_synth,25813.0,43021.0,MPPT,,,0.93,24.0,70.0,,,,,,,,
SRNE_MPPT_150V_25A_4336,SRNE,charge_controllers_synth,28090.0,46816.0,MPPT,,,0.91,150.0,25.0,,,,,,,,
SRNE_MPPT_100V_50A_4360,SRNE,charge_controllers_synth,49500.0,82500.0,MPPT,,,0.92,100.0,50.0,,,,,,,,
SRNE_MPPT_12V_95A_4391,SRNE,charge_controllers_synth,47097.0,78495.0,MPPT,,,0.95,12.0,95.0,,,,,,,,
SRNE_MPPT_60V_45A_4417,SRNE,charge_controllers_synth,16878.0,28130.0,MPPT,,,0.94,60.0,45.0,,,,,,,,
SRNE_MPPT_48V_50A_4422,SRNE,charge_controllers_synth,28576.0,47626.0,MPPT,,,0.95,48.0,50.0,,,,,,,,
SRNE_MPPT_48V_85A_4438,SRNE,charge_controllers_synth,58898.0,98162.0,MPPT,,,0.91,48.0,85.0,,,,,,,,
SRNE_MPPT_100V_90A_4439,SRNE,charge_controllers_synth,53560.0,89266.0,MPPT,,,0.93,100.0,90.0,,,,,,,,
SRNE_MPPT_24V_65A_4448,SRNE,charge_controllers_synth,46961.0,78269.0,MPPT,,,0.92,24.0,65.0,,,,,,,,
SRNE_MPPT_100V_35A_4452,SRNE,charge_controllers_synth,26941.0,44901.0,MPPT,,,0.94,100.0,35.0,,,,,,,,
SRNE_MPPT_12V_50A_4461,SRNE,charge_controllers_synth,49070.0,81782.0,MPPT,,,0.93,12.0,50.0,,,,,,,,
SRNE_MPPT_100V_20A_4489,SRNE,charge_controllers_synth,29697.0,49495.0,MPPT,,,0.94,100.0,20.0,,,,,,,,
SRNE_MPPT_12V_85A_4499,SRNE,charge_controllers_synth,53355.0,88925.0,MPPT,,,0.94,12.0,85.0,,,,,,,,
SRNE_MPPT_36V_20A_4507,SRNE,charge_controllers_synth,21464.0,35774.0,MPPT,,,0.94,36.0,20.0,,,,,,,,
SRNE_MPPT_48V_35A_4516,SRNE,charge_controllers_synth,41593.0,69321.0,MPPT,,,0.92,48.0,35.0,,,,,,,,
SRNE_MPPT_100V_100A_4544,SRNE,charge_controllers_synth,53597.0,89329.0,MPPT,,,0.91,100.0,100.0,,,,,,,,
SRNE_MPPT_100V_10A_4554,SRNE,charge_controllers_synth,42679.0,71131.0,MPPT,,,0.94,100.0,10.0,,,,,,,,
SRNE_MPPT_60V_75A_4568,SRNE,charge_controllers_synth,17595.0,29325.0,MPPT,,,0.93,60.0,75.0,,,,,,,,
SRNE_MPPT_150V_95A_4572,SRNE,charge_controllers_synth,35750.0,59582.0,MPPT,,,0.93,150.0,95.0,,,,,,,,
SRNE_MPPT_60V_35A_4585,SRNE,charge_controllers_synth,28121.0,46869.0,MPPT,,,0.93,60.0,35.0,,,,,,,,
SRNE_MPPT_48V_85A_4586,SRNE,charge_controllers_synth,25802.0,43004.0,MPPT,,,0.93,48.0,85.0,,,,,,,,
SRNE_MPPT_60V_90A_4622,SRNE,charge_controllers_synth,56738.0,94564.0,MPPT,,,0.94,60.0,90.0,,,,,,,,
SRNE_MPPT_60V_75A_4634,SRNE,charge_controllers_synth,19873.0,33121.0,MPPT,,,0.91,60.0,75.0,,,,,,,,
SRNE_MPPT_60V_30A_4659,SRNE,charge_controllers_synth,23079.0,38465.0,MPPT,,,0.93,60.0,30.0,,,,,,,,
SRNE_MPPT_24V_35A_4679,SRNE,charge_controllers_synth,44902.0,74836.0,MPPT,,,0.92,24.0,35.0,,,,,,,,
SRNE_MPPT_150V_75A_4690,SRNE,charge_controllers_synth,16932.0,28220.0,MPPT,,,0.92,150.0,75.0,,,,,,,,
SRNE_MPPT_48V_60A_4741,SRNE,charge_controllers_synth,50191.0,83651.0,MPPT,,,0.91,48.0,60.0,,,,,,,,
SRNE_MPPT_12V_80A_4775,SRNE,charge_controllers_synth,30430.0,50716.0,MPPT,,,0.92,12.0,80.0,,,,,,,,
SRNE_MPPT_100V_60A_4801,SRNE,charge_controllers_synth,23758.0,39598.0,MPPT,,,0.94,100.0,60.0,,,,,,,,
SRNE_MPPT_100V_25A_4821,SRNE,charge_controllers_synth,21592.0,35988.0,MPPT,,,0.93,100.0,25.0,,,,,,,,
SRNE_MPPT_150V_85A_4824,SRNE,charge_controllers_synth,17547.0,29245.0,MPPT,,,0.95,150.0,85.0,,,,,,,,
SRNE_MPPT_100V_20A_4831,SRNE,charge_controllers_synth,49609.0,82681.0,MPPT,,,0.92,100.0,20.0,,,,,,,,
SRNE_MPPT_150V_75A_4837,SRNE,charge_controllers_synth,26201.0,43669.0,MPPT,,,0.92,150.0,75.0,,,,,,,,
SRNE_MPPT_150V_95A_4851,SRNE,charge_controllers_synth,48706.0,81178.0,MPPT,,,0.94,150.0,95.0,,,,,,,,
SRNE_MPPT_36V_30A_4855,SRNE,charge_controllers_synth,26428.0,44046.0,MPPT,,,0.93,36.0,30.0,,,,,,,,
SRNE_MPPT_48V_55A_4871,SRNE,charge_controllers_synth,27119.0,45199.0,MPPT,,,0.92,48.0,55.0,,,,,,,,
SRNE_MPPT_150V_15A_4926,SRNE,charge_controllers_synth,37051.0,61751.0,MPPT,,,0.93,150.0,15.0,,,,,,,,
SRNE_MPPT_24V_60A_4960,SRNE,charge_controllers_synth,49567.0,82611.0,MPPT,,,0.92,24.0,60.0,,,,,,,,
SRNE_MPPT_12V_95A_4961,SRNE,charge_controllers_synth,31511.0,52519.0,MPPT,,,0.93,12.0,95.0,,,,,,,,
SRNE_PWM_24V_45A_45,SRNE,charge_controllers_synth,21024.0,35040.0,PWM,,,0.95,24.0,45.0,,,,,,,,
SRNE_PWM_12V_85A_66,SRNE,charge_controllers_synth,24074.0,40124.0,PWM,,,0.92,12.0,85.0,,,,,,,,
SRNE_PWM_48V_85A_80,SRNE,charge_controllers_synth,48533.0,80889.0,PWM,,,0.91,48.0,85.0,,,,,,,,
SRNE_PWM_24V_10A_83,SRNE,charge_controllers_synth,43083.0,71805.0,PWM,,,0.93,24.0,10.0,,,,,,,,
SRNE_PWM_48V_75A_90,SRNE,charge_controllers_synth,16593.0,27655.0,PWM,,,0.94,48.0,75.0,,,,,,,,
