panel_id,brand,panel_type,rated_power_w,voltage,derating_factor,cabling_loss,safety_factor,length_m,width_m,area_m2,price_min,price_max
Must_160W_Half-Cut_87,Must,Half-Cut,160.0,48.0,0.82,0.04,0.1,1.56,0.97,1.51,29142.0,48570.0
Must_320W_Half-Cut_101,Must,Half-Cut,320.0,12.0,0.8,0.04,0.12,1.68,0.91,1.53,43021.0,71701.0
Must_370W_Half-Cut_127,Must,Half-Cut,370.0,24.0,0.79,0.05,0.09,1.76,0.99,1.74,39240.0,65400.0
Must_80W_Half-Cut_180,Must,Half-Cut,80.0,36.0,0.78,0.06,0.11,1.04,0.54,0.56,12495.0,20825.0
Must_270W_Half-Cut_208,Must,Half-Cut,270.0,24.0,0.78,0.04,0.11,1.67,0.96,1.6,39483.0,65805.0
Must_540W_Half-Cut_221,Must,Half-Cut,540.0,24.0,0.82,0.04,0.1,2.01,1.0,2.01,82677.0,137795.0
Must_480W_Half-Cut_245,Must,Half-Cut,480.0,36.0,0.81,0.05,0.12,2.02,1.0,2.02,61371.0,102285.0
Must_570W_Half-Cut_249,Must,Half-Cut,570.0,48.0,0.81,0.05,0.08,2.0,1.0,2.0,64608.0,107680.0
Must_480W_Half-Cut_279,Must,Half-Cut,480.0,36.0,0.82,0.04,0.11,2.04,1.0,2.04,55036.0,91726.0
Must_440W_Half-Cut_426,Must,Half-Cut,440.0,24.0,0.8,0.04,0.11,1.9,1.0,1.9,50326.0,83878.0
Must_230W_Half-Cut_436,Must,Half-Cut,230.0,48.0,0.8,0.04,0.1,1.52,0.9,1.37,26362.0,43938.0
Must_290W_Half-Cut_657,Must,Half-Cut,290.0,36.0,0.8,0.05,0.12,1.67,0.93,1.55,51652.0,86086.0
Must_350W_Half-Cut_669,Must,Half-Cut,350.0,24.0,0.81,0.04,0.1,1.64,0.93,1.53,52052.0,86752.0
Must_320W_Half-Cut_674,Must,Half-Cut,320.0,24.0,0.8,0.04,0.11,1.65,0.96,1.58,51452.0,85752.0
Must_540W_Half-Cut_680,Must,Half-Cut,540.0,24.0,0.78,0.06,0.08,2.01,1.0,2.01,74002.0,123336.0
Must_140W_Half-Cut_771,Must,Half-Cut,140.0,12.0,0.79,0.04,0.09,1.06,0.56,0.59,16366.0,27276.0
Must_410W_Half-Cut_881,Must,Half-Cut,410.0,12.0,0.81,0.04,0.11,1.94,0.99,1.92,45777.0,76295.0
Must_70W_Half-Cut_984,Must,Half-Cut,70.0,24.0,0.79,0.06,0.09,1.29,0.58,0.75,12009.0,20015.0
Must_500W_Half-Cut_1028,Must,Half-Cut,500.0,12.0,0.81,0.05,0.11,2.01,1.0,2.01,58679.0,97799.0
Must_150W_Half-Cut_1073,Must,Half-Cut,150.0,12.0,0.79,0.04,0.11,1.0,0.63,0.63,25732.0,42886.0
Must_170W_Half-Cut_1115,Must,Half-Cut,170.0,36.0,0.78,0.06,0.09,1.6,0.91,1.46,17372.0,28952.0
Must_440W_Half-Cut_1213,Must,Half-Cut,440.0,36.0,0.82,0.04,0.11,1.72,1.0,1.72,68350.0,113918.0
Must_120W_Half-Cut_1220,Must,Half-Cut,120.0,36.0,0.81,0.05,0.11,1.21,0.68,0.82,17848.0,29748.0
Must_170W_Half-Cut_1237,Must,Half-Cut,170.0,12.0,0.81,0.05,0.12,1.51,0.84,1.27,18009.0,30015.0
Must_140W_Half-Cut_1269,Must,Half-Cut,140.0,48.0,0.8,0.05,0.1,1.25,0.59,0.74,19440.0,32400.0
Must_60W_Half-Cut_1290,Must,Half-Cut,60.0,48.0,0.82,0.05,0.1,1.18,0.55,0.65,6950.0,11584.0
Must_280W_Half-Cut_1341,Must,Half-Cut,280.0,24.0,0.78,0.06,0.09,1.64,0.93,1.53,32615.0,54359.0
Must_380W_Half-Cut_1418,Must,Half-Cut,380.0,48.0,0.8,0.06,0.12,1.71,1.0,1.71,52113.0,86855.0
Must_350W_Half-Cut_1574,Must,Half-Cut,350.0,12.0,0.78,0.05,0.1,1.69,0.99,1.67,54881.0,91469.0
Must_130W_Half-Cut_1577,Must,Half-Cut,130.0,36.0,0.8,0.05,0.11,1.09,0.58,0.63,18274.0,30458.0
Must_480W_Half-Cut_1653,Must,Half-Cut,480.0,12.0,0.78,0.04,0.11,2.03,1.0,2.03,56839.0,94731.0
Must_120W_Half-Cut_1656,Must,Half-Cut,120.0,24.0,0.79,0.05,0.08,1.17,0.61,0.71,13924.0,23208.0
Must_400W_Half-Cut_1744,Must,Half-Cut,400.0,36.0,0.78,0.05,0.08,1.76,1.0,1.76,69985.0,116641.0
Must_260W_Half-Cut_1836,Must,Half-Cut,260.0,24.0,0.81,0.05,0.08,1.64,0.98,1.61,42118.0,70196.0
Must_70W_Half-Cut_1911,Must,Half-Cut,70.0,24.0,0.81,0.05,0.09,1.21,0.64,0.77,11948.0,19914.0
Must_420W_Half-Cut_1948,Must,Half-Cut,420.0,24.0,0.81,0.05,0.11,1.81,1.0,1.81,50536.0,84228.0
Must_70W_Half-Cut_1959,Must,Half-Cut,70.0,36.0,0.8,0.05,0.12,1.26,0.51,0.64,7859.0,13099.0
Must_500W_Half-Cut_1995,Must,Half-Cut,500.0,24.0,0.79,0.05,0.09,2.01,1.0,2.01,60398.0,100664.0
Must_300W_Half-Cut_2016,Must,Half-Cut,300.0,24.0,0.79,0.04,0.08,1.67,0.91,1.52,38620.0,64366.0
Must_400W_Half-Cut_2066,Must,Half-Cut,400.0,48.0,0.8,0.05,0.11,1.89,1.0,1.89,45526.0,75878.0
Must_420W_Half-Cut_2133,Must,Half-Cut,420.0,36.0,0.79,0.06,0.1,1.87,1.0,1.87,52670.0,87782.0
Must_380W_Half-Cut_2146,Must,Half-Cut,380.0,48.0,0.81,0.04,0.11,1.91,0.99,1.89,57561.0,95935.0
Must_460W_Half-Cut_2150,Must,Half-Cut,460.0,12.0,0.8,0.04,0.11,2.01,1.0,2.01,49357.0,82261.0
Must_120W_Half-Cut_2221,Must,Half-Cut,120.0,36.0,0.81,0.04,0.1,1.26,0.62,0.78,21999.0,36665.0
Must_50W_Half-Cut_2295,Must,Half-Cut,50.0,36.0,0.78,0.06,0.09,1.21,0.5,0.6,5526.0,9210.0
Must_110W_Half-Cut_2320,Must,Half-Cut,110.0,24.0,0.81,0.05,0.11,1.0,0.58,0.58,18120.0,30200.0
Must_290W_Half-Cut_2500,Must,Half-Cut,290.0,12.0,0.78,0.06,0.09,1.69,0.93,1.57,33565.0,55941.0
Must_210W_Half-Cut_2504,Must,Half-Cut,210.0,12.0,0.81,0.05,0.1,1.53,0.82,1.25,37717.0,62861.0
Must_50W_Half-Cut_2507,Must,Half-Cut,50.0,36.0,0.8,0.05,0.12,1.13,0.68,0.77,5625.0,9375.0
Must_260W_Half-Cut_2614,Must,Half-Cut,260.0,24.0,0.78,0.05,0.11,1.7,0.96,1.63,33384.0,55640.0
Must_190W_Half-Cut_2733,Must,Half-Cut,190.0,48.0,0.79,0.05,0.11,1.6,0.91,1.46,29308.0,48848.0
Must_190W_Half-Cut_2772,Must,Half-Cut,190.0,24.0,0.81,0.05,0.11,1.52,0.95,1.44,24052.0,40086.0
Must_160W_Half-Cut_2773,Must,Half-Cut,160.0,24.0,0.81,0.05,0.1,1.51,0.91,1.37,29315.0,48859.0
Must_300W_Half-Cut_2808,Must,Half-Cut,300.0,36.0,0.79,0.05,0.1,1.67,0.95,1.59,55454.0,92424.0
Must_230W_Half-Cut_2859,Must,Half-Cut,230.0,48.0,0.8,0.04,0.09,1.59,0.92,1.46,33899.0,56499.0
Must_540W_Half-Cut_2886,Must,Half-Cut,540.0,36.0,0.81,0.04,0.1,2.02,1.0,2.02,94192.0,156986.0
Must_340W_Half-Cut_2946,Must,Half-Cut,340.0,48.0,0.81,0.05,0.11,1.7,0.98,1.67,45022.0,75038.0
Must_50W_Half-Cut_3039,Must,Half-Cut,50.0,24.0,0.78,0.05,0.1,1.19,0.61,0.73,5908.0,9848.0
Must_340W_Half-Cut_3070,Must,Half-Cut,340.0,36.0,0.79,0.05,0.11,1.6,0.92,1.47,53698.0,89498.0
Must_140W_Half-Cut_3084,Must,Half-Cut,140.0,36.0,0.79,0.04,0.11,1.21,0.68,0.82,19208.0,32012.0
Must_520W_Half-Cut_3094,Must,Half-Cut,520.0,48.0,0.82,0.04,0.09,2.01,1.0,2.01,81560.0,135932.0
Must_140W_Half-Cut_3174,Must,Half-Cut,140.0,48.0,0.8,0.05,0.09,1.12,0.69,0.77,25878.0,43130.0
Must_300W_Half-Cut_3227,Must,Half-Cut,300.0,24.0,0.8,0.05,0.08,1.67,0.99,1.65,51830.0,86384.0
Must_70W_Half-Cut_3348,Must,Half-Cut,70.0,48.0,0.79,0.05,0.11,1.0,0.55,0.55,8748.0,14580.0
Must_320W_Half-Cut_3351,Must,Half-Cut,320.0,12.0,0.82,0.06,0.09,1.63,0.95,1.55,50789.0,84649.0
Must_390W_Half-Cut_3424,Must,Half-Cut,390.0,24.0,0.81,0.05,0.1,1.78,1.0,1.78,59050.0,98418.0
Must_90W_Half-Cut_3469,Must,Half-Cut,90.0,48.0,0.79,0.06,0.11,1.28,0.54,0.69,9710.0,16182.0
Must_330W_Half-Cut_3498,Must,Half-Cut,330.0,12.0,0.81,0.05,0.09,1.69,0.99,1.67,33565.0,55941.0
Must_300W_Half-Cut_3604,Must,Half-Cut,300.0,24.0,0.81,0.05,0.09,1.64,0.93,1.53,55537.0,92561.0
Must_250W_Half-Cut_3617,Must,Half-Cut,250.0,24.0,0.78,0.05,0.09,1.54,0.91,1.4,42394.0,70656.0
Must_70W_Half-Cut_3639,Must,Half-Cut,70.0,24.0,0.79,0.05,0.08,1.11,0.61,0.68,12088.0,20146.0
Must_590W_Half-Cut_3654,Must,Half-Cut,590.0,24.0,0.81,0.04,0.09,2.01,1.0,2.01,60927.0,101545.0
Must_120W_Half-Cut_3717,Must,Half-Cut,120.0,36.0,0.82,0.05,0.09,1.07,0.53,0.57,15460.0,25766.0
Must_400W_Half-Cut_3732,Must,Half-Cut,400.0,36.0,0.79,0.05,0.1,1.83,0.99,1.81,46487.0,77479.0
Must_550W_Half-Cut_3779,Must,Half-Cut,550.0,12.0,0.8,0.05,0.1,2.03,1.0,2.03,99002.0,165004.0
Must_70W_Half-Cut_3826,Must,Half-Cut,70.0,48.0,0.79,0.05,0.11,1.08,0.55,0.59,11772.0,19620.0
Must_310W_Half-Cut_3829,Must,Half-Cut,310.0,12.0,0.82,0.04,0.12,1.65,0.93,1.53,50072.0,83452.0
Must_120W_Half-Cut_3923,Must,Half-Cut,120.0,24.0,0.81,0.05,0.1,1.26,0.61,0.77,19330.0,32216.0
Must_120W_Half-Cut_3948,Must,Half-Cut,120.0,24.0,0.78,0.04,0.08,1.09,0.58,0.63,15410.0,25684.0
Must_130W_Half-Cut_4006,Must,Half-Cut,130.0,36.0,0.8,0.05,0.09,1.14,0.66,0.75,15166.0,25276.0
Must_500W_Half-Cut_4033,Must,Half-Cut,500.0,36.0,0.82,0.05,0.09,2.03,1.0,2.03,91118.0,151864.0
Must_270W_Half-Cut_4098,Must,Half-Cut,270.0,24.0,0.79,0.05,0.11,1.64,0.95,1.56,41152.0,68586.0
Must_190W_Half-Cut_4122,Must,Half-Cut,190.0,24.0,0.82,0.04,0.1,1.59,0.99,1.57,25348.0,42246.0
Must_180W_Half-Cut_4147,Must,Half-Cut,180.0,48.0,0.81,0.04,0.1,1.6,0.81,1.3,23689.0,39481.0
Must_560W_Half-Cut_4221,Must,Half-Cut,560.0,12.0,0.79,0.04,0.11,2.01,1.0,2.01,87656.0,146094.0
Must_370W_Half-Cut_4254,Must,Half-Cut,370.0,12.0,0.81,0.05,0.09,1.88,0.99,1.86,65124.0,108540.0
Must_560W_Half-Cut_4265,Must,Half-Cut,560.0,36.0,0.78,0.06,0.09,2.04,1.0,2.04,101802.0,169670.0
Must_350W_Half-Cut_4307,Must,Half-Cut,350.0,36.0,0.8,0.05,0.1,1.64,0.96,1.57,59164.0,98606.0
Must_550W_Half-Cut_4328,Must,Half-Cut,550.0,48.0,0.79,0.05,0.08,2.02,1.0,2.02,62223.0,103705.0
Must_510W_Half-Cut_4389,Must,Half-Cut,510.0,24.0,0.79,0.04,0.12,2.02,1.0,2.02,57740.0,96234.0
Must_100W_Half-Cut_4432,Must,Half-Cut,100.0,48.0,0.78,0.04,0.1,1.18,0.68,0.8,15501.0,25835.0
Must_180W_Half-Cut_4433,Must,Half-Cut,180.0,12.0,0.79,0.04,0.1,1.59,0.93,1.48,21649.0,36081.0
Must_160W_Half-Cut_4524,Must,Half-Cut,160.0,24.0,0.81,0.05,0.09,1.51,0.92,1.39,26467.0,44111.0
Must_410W_Half-Cut_4626,Must,Half-Cut,410.0,12.0,0.79,0.05,0.1,1.94,1.0,1.94,43941.0,73235.0
Must_400W_Half-Cut_4646,Must,Half-Cut,400.0,24.0,0.79,0.05,0.1,1.94,1.0,1.94,54539.0,90899.0
Must_80W_Half-Cut_4713,Must,Half-Cut,80.0,36.0,0.79,0.06,0.12,1.28,0.57,0.73,13186.0,21976.0
Must_500W_Half-Cut_4811,Must,Half-Cut,500.0,12.0,0.78,0.05,0.1,2.05,1.0,2.05,90695.0,151159.0
Must_530W_Half-Cut_4842,Must,Half-Cut,530.0,12.0,0.79,0.05,0.09,2.01,1.0,2.01,89781.0,149635.0
Must_560W_Half-Cut_4918,Must,Half-Cut,560.0,48.0,0.8,0.05,0.09,2.04,1.0,2.04,79829.0,133049.0
Must_530W_Half-Cut_4931,Must,Half-Cut,530.0,36.0,0.8,0.06,0.11,2.02,1.0,2.02,71693.0,119489.0
Must_230W_Half-Cut_4984,Must,Half-Cut,230.0,36.0,0.82,0.05,0.1,1.51,0.82,1.24,28426.0,47378.0
Must_110W_Monocrystalline_39,Must,Monocrystalline,110.0,12.0,0.81,0.04,0.08,1.1,0.54,0.59,11498.0,19162.0
Must_370W_Monocrystalline_45,Must,Monocrystalline,370.0,36.0,0.81,0.05,0.08,1.88,0.99,1.86,58582.0,97636.0
Must_580W_Monocrystalline_184,Must,Monocrystalline,580.0,12.0,0.78,0.05,0.09,2.05,1.0,2.05,68072.0,113452.0
Must_560W_Monocrystalline_366,Must,Monocrystalline,560.0,24.0,0.82,0.05,0.08,2.03,1.0,2.03,94034.0,156724.0
Must_310W_Monocrystalline_414,Must,Monocrystalline,310.0,48.0,0.8,0.04,0.11,1.66,0.98,1.63,37016.0,61694.0
Must_200W_Monocrystalline_474,Must,Monocrystalline,200.0,48.0,0.81,0.05,0.1,1.58,0.99,1.56,26881.0,44801.0
Must_90W_Monocrystalline_505,Must,Monocrystalline,90.0,48.0,0.79,0.04,0.08,1.3,0.53,0.69,16573.0,27621.0
Must_220W_Monocrystalline_519,Must,Monocrystalline,220.0,12.0,0.82,0.06,0.09,1.54,0.88,1.36,38684.0,64472.0
Must_470W_Monocrystalline_533,Must,Monocrystalline,470.0,12.0,0.79,0.05,0.09,2.03,1.0,2.03,61604.0,102674.0
Must_240W_Monocrystalline_667,Must,Monocrystalline,240.0,36.0,0.79,0.05,0.09,1.58,0.94,1.49,24594.0,40990.0
Must_80W_Monocrystalline_795,Must,Monocrystalline,80.0,24.0,0.79,0.05,0.1,1.29,0.56,0.72,8205.0,13675.0
Must_330W_Monocrystalline_820,Must,Monocrystalline,330.0,48.0,0.79,0.06,0.1,1.67,0.91,1.52,33876.0,56460.0
Must_140W_Monocrystalline_824,Must,Monocrystalline,140.0,48.0,0.8,0.05,0.12,1.26,0.69,0.87,24741.0,41235.0
Must_400W_Monocrystalline_1031,Must,Monocrystalline,400.0,12.0,0.82,0.05,0.12,1.79,1.0,1.79,45396.0,75660.0
Must_470W_Monocrystalline_1116,Must,Monocrystalline,470.0,24.0,0.81,0.04,0.09,2.04,1.0,2.04,73318.0,122198.0
Must_200W_Monocrystalline_1172,Must,Monocrystalline,200.0,12.0,0.79,0.05,0.12,1.58,0.87,1.37,34437.0,57395.0
Must_180W_Monocrystalline_1250,Must,Monocrystalline,180.0,24.0,0.81,0.05,0.12,1.53,0.93,1.42,26862.0,44770.0
Must_590W_Monocrystalline_1287,Must,Monocrystalline,590.0,24.0,0.79,0.05,0.12,2.03,1.0,2.03,88578.0,147630.0
Must_110W_Monocrystalline_1295,Must,Monocrystalline,110.0,24.0,0.81,0.05,0.11,1.25,0.65,0.81,13923.0,23205.0
Must_560W_Monocrystalline_1298,Must,Monocrystalline,560.0,24.0,0.8,0.05,0.1,2.03,1.0,2.03,58240.0,97068.0
Must_470W_Monocrystalline_1327,Must,Monocrystalline,470.0,24.0,0.79,0.04,0.09,2.02,1.0,2.02,74910.0,124850.0
Must_140W_Monocrystalline_1396,Must,Monocrystalline,140.0,36.0,0.79,0.05,0.09,1.19,0.5,0.59,17378.0,28962.0
Must_490W_Monocrystalline_1461,Must,Monocrystalline,490.0,24.0,0.82,0.05,0.09,2.04,1.0,2.04,51919.0,86531.0
Must_250W_Monocrystalline_1565,Must,Monocrystalline,250.0,12.0,0.82,0.05,0.11,1.57,0.9,1.41,26110.0,43516.0
Must_550W_Monocrystalline_1630,Must,Monocrystalline,550.0,12.0,0.79,0.06,0.09,2.01,1.0,2.01,72164.0,120272.0
Must_580W_Monocrystalline_1715,Must,Monocrystalline,580.0,24.0,0.78,0.05,0.12,2.02,1.0,2.02,108403.0,180671.0
Must_600W_Monocrystalline_1781,Must,Monocrystalline,600.0,36.0,0.79,0.06,0.1,2.04,1.0,2.04,105050.0,175084.0
Must_220W_Monocrystalline_2030,Must,Monocrystalline,220.0,24.0,0.81,0.04,0.11,1.51,0.98,1.48,36794.0,61324.0
Must_230W_Monocrystalline_2043,Must,Monocrystalline,230.0,48.0,0.8,0.05,0.08,1.53,1.0,1.53,27179.0,45299.0
Must_500W_Monocrystalline_2044,Must,Monocrystalline,500.0,36.0,0.82,0.06,0.11,2.04,1.0,2.04,58979.0,98299.0
Must_480W_Monocrystalline_2136,Must,Monocrystalline,480.0,24.0,0.78,0.04,0.1,2.05,1.0,2.05,60488.0,100814.0
Must_360W_Monocrystalline_2165,Must,Monocrystalline,360.0,36.0,0.81,0.06,0.11,1.81,0.99,1.79,64340.0,107234.0
Must_160W_Monocrystalline_2172,Must,Monocrystalline,160.0,12.0,0.8,0.06,0.08,1.5,0.99,1.48,25969.0,43281.0
Must_220W_Monocrystalline_2210,Must,Monocrystalline,220.0,48.0,0.82,0.04,0.11,1.54,0.97,1.49,27040.0,45068.0
Must_240W_Monocrystalline_2230,Must,Monocrystalline,240.0,36.0,0.79,0.05,0.09,1.53,0.82,1.25,26786.0,44642.0
Must_330W_Monocrystalline_2279,Must,Monocrystalline,330.0,24.0,0.81,0.05,0.08,1.65,0.97,1.6,46096.0,76826.0
Must_370W_Monocrystalline_2312,Must,Monocrystalline,370.0,36.0,0.8,0.05,0.08,1.74,0.99,1.72,58671.0,97785.0
Must_400W_Monocrystalline_2468,Must,Monocrystalline,400.0,12.0,0.82,0.06,0.11,1.84,0.99,1.82,69723.0,116205.0
Must_570W_Monocrystalline_2589,Must,Monocrystalline,570.0,48.0,0.82,0.05,0.1,2.02,1.0,2.02,71112.0,118520.0
Must_260W_Monocrystalline_2751,Must,Monocrystalline,260.0,24.0,0.81,0.06,0.1,1.67,0.92,1.54,37631.0,62719.0
Must_410W_Monocrystalline_2829,Must,Monocrystalline,410.0,24.0,0.79,0.06,0.11,1.83,1.0,1.83,55917.0,93195.0
Must_160W_Monocrystalline_2846,Must,Monocrystalline,160.0,24.0,0.79,0.06,0.12,1.52,0.81,1.23,19418.0,32362.0
Must_580W_Monocrystalline_2868,Must,Monocrystalline,580.0,12.0,0.82,0.06,0.11,2.01,1.0,2.01,99404.0,165674.0
Must_420W_Monocrystalline_2874,Must,Monocrystalline,420.0,36.0,0.82,0.05,0.11,1.92,0.99,1.9,67969.0,113281.0
Must_330W_Monocrystalline_2885,Must,Monocrystalline,330.0,48.0,0.79,0.05,0.09,1.64,0.95,1.56,40433.0,67389.0
Must_560W_Monocrystalline_2895,Must,Monocrystalline,560.0,12.0,0.8,0.04,0.11,2.01,1.0,2.01,104710.0,174518.0
Must_490W_Monocrystalline_2900,Must,Monocrystalline,490.0,36.0,0.79,0.05,0.1,2.0,1.0,2.0,69072.0,115120.0
Must_50W_Monocrystalline_2941,Must,Monocrystalline,50.0,12.0,0.8,0.04,0.1,1.1,0.56,0.62,5287.0,8811.0
Must_490W_Monocrystalline_3028,Must,Monocrystalline,490.0,12.0,0.79,0.06,0.1,2.04,1.0,2.04,59505.0,99175.0
Must_160W_Monocrystalline_3029,Must,Monocrystalline,160.0,48.0,0.78,0.04,0.09,1.58,0.87,1.37,29446.0,49076.0
Must_250W_Monocrystalline_3059,Must,Monocrystalline,250.0,12.0,0.79,0.06,0.08,1.58,0.93,1.47,30353.0,50589.0
Must_410W_Monocrystalline_3109,Must,Monocrystalline,410.0,24.0,0.81,0.06,0.09,1.77,1.0,1.77,69374.0,115622.0
Must_140W_Monocrystalline_3140,Must,Monocrystalline,140.0,24.0,0.81,0.04,0.08,1.1,0.51,0.56,25447.0,42411.0
Must_520W_Monocrystalline_3159,Must,Monocrystalline,520.0,24.0,0.8,0.04,0.09,2.03,1.0,2.03,82711.0,137851.0
Must_460W_Monocrystalline_3179,Must,Monocrystalline,460.0,12.0,0.81,0.06,0.1,2.03,1.0,2.03,54040.0,90066.0
Must_420W_Monocrystalline_3265,Must,Monocrystalline,420.0,12.0,0.82,0.05,0.11,1.71,0.99,1.69,54577.0,90961.0
Must_90W_Monocrystalline_3289,Must,Monocrystalline,90.0,48.0,0.82,0.04,0.09,1.29,0.53,0.68,9972.0,16620.0
Must_160W_Monocrystalline_3323,Must,Monocrystalline,160.0,12.0,0.79,0.06,0.12,1.58,0.87,1.37,21866.0,36444.0
Must_350W_Monocrystalline_3325,Must,Monocrystalline,350.0,12.0,0.81,0.04,0.11,1.64,0.91,1.49,56585.0,94309.0
Must_120W_Monocrystalline_3332,Must,Monocrystalline,120.0,24.0,0.79,0.05,0.11,1.11,0.56,0.62,16433.0,27389.0
Must_560W_Monocrystalline_3338,Must,Monocrystalline,560.0,12.0,0.79,0.06,0.11,2.04,1.0,2.04,97103.0,161839.0
Must_250W_Monocrystalline_3374,Must,Monocrystalline,250.0,24.0,0.79,0.05,0.09,1.5,0.9,1.35,38374.0,63956.0
Must_320W_Monocrystalline_3387,Must,Monocrystalline,320.0,12.0,0.82,0.06,0.08,1.68,0.95,1.6,38635.0,64391.0
Must_450W_Monocrystalline_3388,Must,Monocrystalline,450.0,48.0,0.8,0.05,0.09,1.79,0.99,1.77,75321.0,125535.0
Must_430W_Monocrystalline_3492,Must,Monocrystalline,430.0,24.0,0.8,0.05,0.11,1.88,0.99,1.86,72206.0,120342.0
Must_320W_Monocrystalline_3499,Must,Monocrystalline,320.0,24.0,0.81,0.06,0.11,1.69,0.94,1.59,51297.0,85495.0
Must_400W_Monocrystalline_3513,Must,Monocrystalline,400.0,48.0,0.8,0.06,0.09,1.9,0.99,1.88,54934.0,91556.0
Must_80W_Monocrystalline_3558,Must,Monocrystalline,80.0,48.0,0.81,0.05,0.1,1.3,0.56,0.73,8626.0,14376.0
Must_480W_Monocrystalline_3686,Must,Monocrystalline,480.0,36.0,0.81,0.04,0.09,2.03,1.0,2.03,73316.0,122192.0
Must_180W_Monocrystalline_3861,Must,Monocrystalline,180.0,48.0,0.81,0.04,0.11,1.51,0.85,1.28,21805.0,36341.0
Must_320W_Monocrystalline_3896,Must,Monocrystalline,320.0,12.0,0.78,0.05,0.11,1.67,0.93,1.55,58174.0,96956.0
Must_50W_Monocrystalline_4058,Must,Monocrystalline,50.0,36.0,0.81,0.05,0.11,1.15,0.6,0.69,9364.0,15606.0
Must_80W_Monocrystalline_4064,Must,Monocrystalline,80.0,36.0,0.81,0.05,0.1,1.19,0.58,0.69,8348.0,13912.0
Must_490W_Monocrystalline_4173,Must,Monocrystalline,490.0,36.0,0.79,0.06,0.09,2.03,1.0,2.03,81256.0,135426.0
Must_480W_Monocrystalline_4222,Must,Monocrystalline,480.0,24.0,0.79,0.06,0.09,2.03,1.0,2.03,75406.0,125676.0
Must_510W_Monocrystalline_4295,Must,Monocrystalline,510.0,12.0,0.8,0.05,0.1,2.02,1.0,2.02,73132.0,121886.0
Must_240W_Monocrystalline_4298,Must,Monocrystalline,240.0,48.0,0.81,0.05,0.1,1.5,0.85,1.27,36390.0,60650.0
Must_240W_Monocrystalline_4306,Must,Monocrystalline,240.0,24.0,0.82,0.04,0.09,1.6,0.81,1.3,44264.0,73774.0
Must_60W_Monocrystalline_4420,Must,Monocrystalline,60.0,48.0,0.8,0.04,0.1,1.05,0.63,0.66,6079.0,10131.0
Must_580W_Monocrystalline_4470,Must,Monocrystalline,580.0,12.0,0.8,0.05,0.11,2.02,1.0,2.02,107557.0,179261.0
Must_130W_Monocrystalline_4504,Must,Monocrystalline,130.0,48.0,0.81,0.05,0.11,1.3,0.64,0.83,23065.0,38441.0
Must_350W_Monocrystalline_4568,Must,Monocrystalline,350.0,36.0,0.81,0.05,0.09,1.68,0.91,1.53,49834.0,83056.0
Must_280W_Monocrystalline_4603,Must,Monocrystalline,280.0,12.0,0.81,0.05,0.11,1.69,0.95,1.61,40628.0,67714.0
Must_160W_Monocrystalline_4613,Must,Monocrystalline,160.0,36.0,0.79,0.06,0.1,1.55,0.99,1.53,20159.0,33599.0
Must_60W_Monocrystalline_4643,Must,Monocrystalline,60.0,24.0,0.78,0.05,0.09,1.02,0.64,0.65,8912.0,14854.0
Must_510W_Monocrystalline_4650,Must,Monocrystalline,510.0,24.0,0.78,0.04,0.11,2.04,1.0,2.04,64070.0,106784.0
Must_120W_Monocrystalline_4887,Must,Monocrystalline,120.0,48.0,0.81,0.05,0.1,1.07,0.65,0.7,16811.0,28019.0
Must_410W_Monocrystalline_4928,Must,Monocrystalline,410.0,48.0,0.81,0.06,0.08,1.92,0.99,1.9,65294.0,108822.0
Must_330W_Monocrystalline_4963,Must,Monocrystalline,330.0,36.0,0.79,0.06,0.12,1.69,0.92,1.55,47415.0,79025.0
Must_120W_Monocrystalline_4994,Must,Monocrystalline,120.0,24.0,0.8,0.05,0.09,1.02,0.59,0.6,19739.0,32899.0
Must_540W_Polycrystalline_55,Must,Polycrystalline,540.0,36.0,0.82,0.05,0.08,2.01,1.0,2.01,79262.0,132102.0
Must_330W_Polycrystalline_160,Must,Polycrystalline,330.0,48.0,0.81,0.06,0.1,1.62,0.92,1.49,61322.0,102204.0
Must_380W_Polycrystalline_174,Must,Polycrystalline,380.0,12.0,0.79,0.04,0.12,1.86,1.0,1.86,71073.0,118455.0
Must_270W_Polycrystalline_220,Must,Polycrystalline,270.0,24.0,0.78,0.05,0.09,1.69,0.94,1.59,28622.0,47702.0
Must_340W_Polycrystalline_252,Must,Polycrystalline,340.0,48.0,0.81,0.05,0.1,1.66,0.96,1.59,48624.0,81040.0
Must_420W_Polycrystalline_261,Must,Polycrystalline,420.0,48.0,0.81,0.06,0.08,1.91,1.0,1.91,73621.0,122701.0
Must_310W_Polycrystalline_281,Must,Polycrystalline,310.0,48.0,0.79,0.05,0.08,1.67,0.96,1.6,45242.0,75402.0
Must_310W_Polycrystalline_288,Must,Polycrystalline,310.0,12.0,0.82,0.05,0.11,1.63,0.99,1.61,32362.0,53938.0
Must_120W_Polycrystalline_397,Must,Polycrystalline,120.0,36.0,0.78,0.05,0.11,1.19,0.61,0.73,18863.0,31439.0
Must_500W_Polycrystalline_407,Must,Polycrystalline,500.0,36.0,0.81,0.06,0.12,2.01,1.0,2.01,55792.0,92986.0
Must_370W_Polycrystalline_411,Must,Polycrystalline,370.0,36.0,0.82,0.05,0.09,1.88,0.99,1.86,48316.0,80526.0
