battery_id,brand,type,capacity_ah,voltage,derating_factor,price_min,price_max
Felicity_24V_280Ah_3580,Felicity,LiFePO4,280.0,24.0,0.82,110451.0,184085.0
Felicity_48V_220Ah_3593,Felicity,LiFePO4,220.0,48.0,0.85,93946.0,156576.0
Felicity_24V_280Ah_3701,Felicity,LiFePO4,280.0,24.0,0.84,40280.0,67132.0
Felicity_12V_190Ah_3708,Felicity,LiFePO4,190.0,12.0,0.84,62832.0,104720.0
Felicity_24V_100Ah_3719,Felicity,LiFePO4,100.0,24.0,0.83,92002.0,153338.0
Felicity_48V_200Ah_3777,Felicity,LiFePO4,200.0,48.0,0.83,88826.0,148042.0
Felicity_12V_170Ah_3823,Felicity,LiFePO4,170.0,12.0,0.82,89822.0,149704.0
Felicity_24V_120Ah_3828,Felicity,LiFePO4,120.0,24.0,0.84,72015.0,120025.0
Felicity_12V_300Ah_3892,Felicity,LiFePO4,300.0,12.0,0.82,75826.0,126376.0
Felicity_24V_190Ah_3908,Felicity,LiFePO4,190.0,24.0,0.82,49334.0,82224.0
Felicity_12V_110Ah_3942,Felicity,LiFePO4,110.0,12.0,0.84,40787.0,67979.0
Felicity_12V_150Ah_3978,Felicity,LiFePO4,150.0,12.0,0.83,61831.0,103051.0
Felicity_48V_240Ah_3994,Felicity,LiFePO4,240.0,48.0,0.84,97959.0,163265.0
Felicity_12V_260Ah_3999,Felicity,LiFePO4,260.0,12.0,0.83,41030.0,68384.0
Felicity_24V_110Ah_4050,Felicity,LiFePO4,110.0,24.0,0.83,106928.0,178214.0
Felicity_48V_40Ah_4083,Felicity,LiFePO4,40.0,48.0,0.85,64646.0,107742.0
Felicity_24V_220Ah_4127,Felicity,LiFePO4,220.0,24.0,0.83,76167.0,126945.0
Felicity_12V_110Ah_4129,Felicity,LiFePO4,110.0,12.0,0.85,104648.0,174414.0
Felicity_12V_150Ah_4234,Felicity,LiFePO4,150.0,12.0,0.83,80759.0,134599.0
Felicity_12V_290Ah_4305,Felicity,LiFePO4,290.0,12.0,0.82,41073.0,68455.0
Felicity_12V_130Ah_4322,Felicity,LiFePO4,130.0,12.0,0.82,55898.0,93162.0
Felicity_12V_180Ah_4356,Felicity,LiFePO4,180.0,12.0,0.83,79041.0,131735.0
Felicity_12V_290Ah_4372,Felicity,LiFePO4,290.0,12.0,0.84,59985.0,99975.0
Felicity_24V_170Ah_4389,Felicity,LiFePO4,170.0,24.0,0.83,72597.0,120995.0
Felicity_12V_300Ah_4409,Felicity,LiFePO4,300.0,12.0,0.83,106307.0,177179.0
Felicity_48V_30Ah_4432,Felicity,LiFePO4,30.0,48.0,0.85,73084.0,121806.0
Felicity_24V_210Ah_4458,Felicity,LiFePO4,210.0,24.0,0.84,94472.0,157452.0
Felicity_24V_100Ah_4460,Felicity,LiFePO4,100.0,24.0,0.82,38754.0,64590.0
Felicity_12V_60Ah_4481,Felicity,LiFePO4,60.0,12.0,0.84,47758.0,79598.0
Felicity_12V_130Ah_4501,Felicity,LiFePO4,130.0,12.0,0.84,61238.0,102064.0
Felicity_48V_240Ah_4529,Felicity,LiFePO4,240.0,48.0,0.82,63375.0,105625.0
Felicity_24V_130Ah_4557,Felicity,LiFePO4,130.0,24.0,0.83,96717.0,161195.0
Felicity_48V_80Ah_4576,Felicity,LiFePO4,80.0,48.0,0.84,71714.0,119522.0
Felicity_24V_200Ah_4580,Felicity,LiFePO4,200.0,24.0,0.84,91478.0,152462.0
Felicity_12V_80Ah_4601,Felicity,LiFePO4,80.0,12.0,0.85,47282.0,78804.0
Felicity_48V_290Ah_4617,Felicity,LiFePO4,290.0,48.0,0.84,44543.0,74239.0
Felicity_24V_70Ah_4680,Felicity,LiFePO4,70.0,24.0,0.83,98949.0,164915.0
Felicity_48V_280Ah_4718,Felicity,LiFePO4,280.0,48.0,0.85,37777.0,62961.0
Felicity_12V_200Ah_4725,Felicity,LiFePO4,200.0,12.0,0.82,55459.0,92431.0
Felicity_24V_270Ah_4742,Felicity,LiFePO4,270.0,24.0,0.83,52451.0,87419.0
Felicity_12V_120Ah_4748,Felicity,LiFePO4,120.0,12.0,0.83,45472.0,75786.0
Felicity_24V_140Ah_4758,Felicity,LiFePO4,140.0,24.0,0.82,68681.0,114469.0
Felicity_12V_80Ah_4776,Felicity,LiFePO4,80.0,12.0,0.84,91675.0,152791.0
Felicity_12V_120Ah_4819,Felicity,LiFePO4,120.0,12.0,0.84,90825.0,151375.0
Felicity_24V_300Ah_4820,Felicity,LiFePO4,300.0,24.0,0.84,102448.0,170746.0
Felicity_12V_110Ah_4861,Felicity,LiFePO4,110.0,12.0,0.83,92595.0,154325.0
Felicity_48V_100Ah_4865,Felicity,LiFePO4,100.0,48.0,0.85,112042.0,186736.0
Felicity_24V_50Ah_4906,Felicity,LiFePO4,50.0,24.0,0.85,41774.0,69622.0
Felicity_48V_190Ah_4918,Felicity,LiFePO4,190.0,48.0,0.83,78580.0,130966.0
Felicity_48V_130Ah_4950,Felicity,LiFePO4,130.0,48.0,0.83,68798.0,114662.0
Felicity_48V_230Ah_34,Felicity,Tubular,230.0,48.0,0.84,43455.0,72425.0
Felicity_12V_30Ah_55,Felicity,Tubular,30.0,12.0,0.85,60416.0,100694.0
Felicity_48V_270Ah_84,Felicity,Tubular,270.0,48.0,0.84,91558.0,152598.0
Felicity_12V_180Ah_136,Felicity,Tubular,180.0,12.0,0.85,88076.0,146792.0
Felicity_48V_260Ah_206,Felicity,Tubular,260.0,48.0,0.84,77183.0,128639.0
Felicity_24V_40Ah_226,Felicity,Tubular,40.0,24.0,0.84,87092.0,145154.0
Felicity_12V_50Ah_367,Felicity,Tubular,50.0,12.0,0.82,41472.0,69120.0
Felicity_24V_200Ah_517,Felicity,Tubular,200.0,24.0,0.83,91732.0,152886.0
Felicity_12V_40Ah_544,Felicity,Tubular,40.0,12.0,0.83,102310.0,170516.0
Felicity_48V_100Ah_587,Felicity,Tubular,100.0,48.0,0.85,88841.0,148069.0
Felicity_24V_240Ah_668,Felicity,Tubular,240.0,24.0,0.83,51810.0,86350.0
Felicity_12V_80Ah_682,Felicity,Tubular,80.0,12.0,0.83,66656.0,111094.0
Felicity_24V_270Ah_736,Felicity,Tubular,270.0,24.0,0.84,82985.0,138309.0
Felicity_24V_60Ah_770,Felicity,Tubular,60.0,24.0,0.83,60247.0,100411.0
Felicity_12V_250Ah_797,Felicity,Tubular,250.0,12.0,0.84,93869.0,156449.0
Felicity_48V_280Ah_816,Felicity,Tubular,280.0,48.0,0.84,101359.0,168931.0
Felicity_12V_160Ah_891,Felicity,Tubular,160.0,12.0,0.84,70451.0,117419.0
Felicity_24V_20Ah_917,Felicity,Tubular,20.0,24.0,0.84,110814.0,184690.0
Felicity_12V_30Ah_918,Felicity,Tubular,30.0,12.0,0.83,64631.0,107719.0
Felicity_12V_300Ah_920,Felicity,Tubular,300.0,12.0,0.83,49175.0,81959.0
Felicity_24V_110Ah_962,Felicity,Tubular,110.0,24.0,0.83,105536.0,175892.0
Felicity_12V_50Ah_1008,Felicity,Tubular,50.0,12.0,0.84,87574.0,145958.0
Felicity_48V_250Ah_1011,Felicity,Tubular,250.0,48.0,0.82,80732.0,134552.0
Felicity_12V_110Ah_1058,Felicity,Tubular,110.0,12.0,0.83,66704.0,111174.0
Felicity_12V_60Ah_1085,Felicity,Tubular,60.0,12.0,0.82,56526.0,94210.0
Felicity_24V_210Ah_1157,Felicity,Tubular,210.0,24.0,0.84,55236.0,92060.0
Felicity_48V_250Ah_1167,Felicity,Tubular,250.0,48.0,0.83,106544.0,177572.0
Felicity_48V_260Ah_1186,Felicity,Tubular,260.0,48.0,0.84,56721.0,94535.0
Felicity_12V_240Ah_1325,Felicity,Tubular,240.0,12.0,0.82,65205.0,108675.0
Felicity_48V_30Ah_1330,Felicity,Tubular,30.0,48.0,0.84,107842.0,179736.0
Felicity_12V_290Ah_1343,Felicity,Tubular,290.0,12.0,0.84,77905.0,129841.0
Felicity_24V_30Ah_1413,Felicity,Tubular,30.0,24.0,0.84,106786.0,177978.0
Felicity_12V_190Ah_1419,Felicity,Tubular,190.0,12.0,0.85,42088.0,70148.0
Felicity_12V_270Ah_1422,Felicity,Tubular,270.0,12.0,0.82,54986.0,91644.0
Felicity_48V_40Ah_1500,Felicity,Tubular,40.0,48.0,0.82,110206.0,183676.0
Felicity_48V_280Ah_1565,Felicity,Tubular,280.0,48.0,0.85,86734.0,144556.0
Felicity_12V_190Ah_1575,Felicity,Tubular,190.0,12.0,0.83,40820.0,68034.0
Felicity_48V_250Ah_1619,Felicity,Tubular,250.0,48.0,0.84,67287.0,112145.0
Felicity_12V_220Ah_1676,Felicity,Tubular,220.0,12.0,0.82,49858.0,83098.0
Felicity_24V_120Ah_1712,Felicity,Tubular,120.0,24.0,0.82,43044.0,71740.0
Felicity_12V_150Ah_1733,Felicity,Tubular,150.0,12.0,0.83,44707.0,74511.0
Felicity_12V_20Ah_1842,Felicity,Tubular,20.0,12.0,0.82,52796.0,87992.0
Felicity_12V_160Ah_1880,Felicity,Tubular,160.0,12.0,0.83,49861.0,83101.0
Felicity_24V_70Ah_1918,Felicity,Tubular,70.0,24.0,0.82,45152.0,75254.0
Felicity_24V_120Ah_1920,Felicity,Tubular,120.0,24.0,0.84,60779.0,101299.0
Felicity_12V_300Ah_1974,Felicity,Tubular,300.0,12.0,0.83,95910.0,159850.0
Felicity_48V_140Ah_1982,Felicity,Tubular,140.0,48.0,0.83,39182.0,65304.0
Felicity_48V_220Ah_1996,Felicity,Tubular,220.0,48.0,0.84,80827.0,134711.0
Felicity_48V_30Ah_2063,Felicity,Tubular,30.0,48.0,0.83,73268.0,122112.0
Felicity_12V_100Ah_2079,Felicity,Tubular,100.0,12.0,0.85,65407.0,109011.0
Felicity_24V_90Ah_2092,Felicity,Tubular,90.0,24.0,0.83,65255.0,108759.0
Felicity_12V_120Ah_2104,Felicity,Tubular,120.0,12.0,0.84,38236.0,63726.0
Felicity_48V_240Ah_2144,Felicity,Tubular,240.0,48.0,0.83,59107.0,98511.0
Felicity_12V_150Ah_2191,Felicity,Tubular,150.0,12.0,0.84,72270.0,120450.0
Felicity_48V_30Ah_2265,Felicity,Tubular,30.0,48.0,0.83,104777.0,174629.0
Felicity_12V_60Ah_2423,Felicity,Tubular,60.0,12.0,0.83,97295.0,162159.0
Felicity_24V_200Ah_2644,Felicity,Tubular,200.0,24.0,0.83,94237.0,157061.0
Felicity_12V_130Ah_2647,Felicity,Tubular,130.0,12.0,0.82,47701.0,79501.0
Felicity_48V_150Ah_2732,Felicity,Tubular,150.0,48.0,0.82,103683.0,172805.0
Felicity_24V_290Ah_2864,Felicity,Tubular,290.0,24.0,0.84,92144.0,153572.0
Felicity_12V_110Ah_2961,Felicity,Tubular,110.0,12.0,0.85,109052.0,181754.0
Felicity_12V_70Ah_2964,Felicity,Tubular,70.0,12.0,0.83,92941.0,154901.0
Felicity_24V_70Ah_2982,Felicity,Tubular,70.0,24.0,0.83,64300.0,107166.0
Felicity_24V_300Ah_3041,Felicity,Tubular,300.0,24.0,0.85,68111.0,113519.0
Felicity_24V_240Ah_3121,Felicity,Tubular,240.0,24.0,0.83,63736.0,106228.0
Felicity_24V_150Ah_3143,Felicity,Tubular,150.0,24.0,0.84,69812.0,116354.0
Felicity_24V_280Ah_3161,Felicity,Tubular,280.0,24.0,0.84,77872.0,129786.0
Felicity_24V_270Ah_3164,Felicity,Tubular,270.0,24.0,0.82,59948.0,99914.0
Felicity_48V_230Ah_3188,Felicity,Tubular,230.0,48.0,0.85,79854.0,133090.0
Felicity_24V_200Ah_3246,Felicity,Tubular,200.0,24.0,0.83,110456.0,184094.0
Felicity_12V_110Ah_3440,Felicity,Tubular,110.0,12.0,0.84,50470.0,84116.0
Felicity_48V_300Ah_3444,Felicity,Tubular,300.0,48.0,0.83,44585.0,74309.0
Felicity_24V_300Ah_3483,Felicity,Tubular,300.0,24.0,0.83,93134.0,155222.0
Felicity_48V_290Ah_3486,Felicity,Tubular,290.0,48.0,0.84,48712.0,81188.0
Felicity_48V_300Ah_3702,Felicity,Tubular,300.0,48.0,0.84,82250.0,137082.0
Felicity_48V_150Ah_3738,Felicity,Tubular,150.0,48.0,0.84,98884.0,164806.0
Felicity_12V_230Ah_3757,Felicity,Tubular,230.0,12.0,0.84,39584.0,65974.0
Felicity_48V_70Ah_3774,Felicity,Tubular,70.0,48.0,0.82,89962.0,149938.0
Felicity_48V_90Ah_3798,Felicity,Tubular,90.0,48.0,0.84,87194.0,145322.0
Felicity_24V_260Ah_3834,Felicity,Tubular,260.0,24.0,0.84,88208.0,147012.0
Felicity_12V_290Ah_3864,Felicity,Tubular,290.0,12.0,0.84,43999.0,73331.0
Felicity_48V_90Ah_3918,Felicity,Tubular,90.0,48.0,0.84,87124.0,145208.0
Felicity_12V_50Ah_3933,Felicity,Tubular,50.0,12.0,0.83,67907.0,113179.0
Felicity_12V_20Ah_3937,Felicity,Tubular,20.0,12.0,0.84,72119.0,120199.0
Felicity_12V_50Ah_3960,Felicity,Tubular,50.0,12.0,0.83,106947.0,178245.0
Felicity_24V_270Ah_4061,Felicity,Tubular,270.0,24.0,0.84,78309.0,130515.0
Felicity_24V_190Ah_4065,Felicity,Tubular,190.0,24.0,0.84,52005.0,86675.0
Felicity_12V_50Ah_4146,Felicity,Tubular,50.0,12.0,0.84,58430.0,97384.0
Felicity_24V_60Ah_4156,Felicity,Tubular,60.0,24.0,0.84,81911.0,136519.0
Felicity_24V_210Ah_4198,Felicity,Tubular,210.0,24.0,0.83,81040.0,135068.0
Felicity_24V_50Ah_4217,Felicity,Tubular,50.0,24.0,0.82,48814.0,81358.0
Felicity_24V_120Ah_4218,Felicity,Tubular,120.0,24.0,0.83,75313.0,125521.0
Felicity_48V_50Ah_4260,Felicity,Tubular,50.0,48.0,0.82,39932.0,66552.0
Felicity_48V_140Ah_4262,Felicity,Tubular,140.0,48.0,0.83,68655.0,114425.0
Felicity_48V_40Ah_4263,Felicity,Tubular,40.0,48.0,0.84,86637.0,144395.0
Felicity_48V_140Ah_4396,Felicity,Tubular,140.0,48.0,0.84,56549.0,94249.0
Felicity_12V_160Ah_4397,Felicity,Tubular,160.0,12.0,0.83,50540.0,84232.0
Felicity_24V_120Ah_4464,Felicity,Tubular,120.0,24.0,0.84,59601.0,99335.0
Felicity_12V_130Ah_4491,Felicity,Tubular,130.0,12.0,0.85,69647.0,116079.0
Felicity_48V_90Ah_4511,Felicity,Tubular,90.0,48.0,0.83,40315.0,67191.0
Felicity_48V_150Ah_4562,Felicity,Tubular,150.0,48.0,0.83,55682.0,92802.0
Felicity_24V_260Ah_4645,Felicity,Tubular,260.0,24.0,0.82,82798.0,137996.0
Felicity_48V_80Ah_4685,Felicity,Tubular,80.0,48.0,0.85,101282.0,168804.0
Felicity_48V_80Ah_4706,Felicity,Tubular,80.0,48.0,0.85,79748.0,132914.0
Felicity_24V_140Ah_4795,Felicity,Tubular,140.0,24.0,0.84,108877.0,181461.0
Felicity_48V_190Ah_4822,Felicity,Tubular,190.0,48.0,0.83,85991.0,143319.0
Felicity_48V_20Ah_4847,Felicity,Tubular,20.0,48.0,0.85,88503.0,147505.0
Felicity_12V_210Ah_4875,Felicity,Tubular,210.0,12.0,0.85,65122.0,108538.0
Felicity_24V_80Ah_4948,Felicity,Tubular,80.0,24.0,0.83,42606.0,71010.0
Felicity_24V_220Ah_4976,Felicity,Tubular,220.0,24.0,0.85,68404.0,114006.0
Felicity_12V_30Ah_4978,Felicity,Tubular,30.0,12.0,0.85,109181.0,181969.0
Felicity_24V_280Ah_4993,Felicity,Tubular,280.0,24.0,0.84,38024.0,63372.0
Genus_48V_180Ah_122,Genus,AGM,180.0,48.0,0.84,455176.0,758626.0
Genus_48V_50Ah_161,Genus,AGM,50.0,48.0,0.82,517509.0,862515.0
Genus_48V_180Ah_197,Genus,AGM,180.0,48.0,0.85,614613.0,1024355.0
Genus_24V_150Ah_409,Genus,AGM,150.0,24.0,0.83,535000.0,891668.0
Genus_48V_200Ah_423,Genus,AGM,200.0,48.0,0.83,337579.0,562631.0
Genus_48V_40Ah_455,Genus,AGM,40.0,48.0,0.83,322478.0,537464.0
Genus_48V_210Ah_531,Genus,AGM,210.0,48.0,0.85,467566.0,779278.0
Genus_12V_80Ah_547,Genus,AGM,80.0,12.0,0.83,331736.0,552894.0
Genus_48V_210Ah_696,Genus,AGM,210.0,48.0,0.82,423217.0,705361.0
Genus_24V_200Ah_720,Genus,AGM,200.0,24.0,0.82,524590.0,874318.0
Genus_12V_220Ah_737,Genus,AGM,220.0,12.0,0.85,475348.0,792246.0
Genus_48V_90Ah_900,Genus,AGM,90.0,48.0,0.82,548447.0,914079.0
Genus_24V_140Ah_1221,Genus,AGM,140.0,24.0,0.84,301401.0,502335.0
Genus_12V_50Ah_1323,Genus,AGM,50.0,12.0,0.83,396428.0,660714.0
Genus_24V_40Ah_1386,Genus,AGM,40.0,24.0,0.83,527538.0,879230.0
Genus_48V_300Ah_1394,Genus,AGM,300.0,48.0,0.82,434776.0,724626.0
Genus_24V_20Ah_1559,Genus,AGM,20.0,24.0,0.85,534973.0,891621.0
Genus_12V_270Ah_1574,Genus,AGM,270.0,12.0,0.85,382410.0,637350.0
Genus_48V_100Ah_1773,Genus,AGM,100.0,48.0,0.83,434815.0,724691.0
Genus_12V_270Ah_1790,Genus,AGM,270.0,12.0,0.83,667476.0,1112460.0
Genus_24V_150Ah_1889,Genus,AGM,150.0,24.0,0.85,354598.0,590998.0
Genus_48V_100Ah_1977,Genus,AGM,100.0,48.0,0.83,523798.0,872996.0
Genus_24V_80Ah_2068,Genus,AGM,80.0,24.0,0.84,654286.0,1090476.0
Genus_48V_100Ah_2157,Genus,AGM,100.0,48.0,0.83,466516.0,777528.0
Genus_24V_300Ah_2279,Genus,AGM,300.0,24.0,0.83,386411.0,644019.0
Genus_12V_210Ah_2406,Genus,AGM,210.0,12.0,0.82,453762.0,756270.0
Genus_48V_140Ah_2442,Genus,AGM,140.0,48.0,0.82,505493.0,842489.0
Genus_12V_100Ah_2457,Genus,AGM,100.0,12.0,0.82,383798.0,639664.0
Genus_48V_140Ah_2571,Genus,AGM,140.0,48.0,0.82,589485.0,982475.0
Genus_12V_250Ah_2856,Genus,AGM,250.0,12.0,0.84,516140.0,860234.0
Genus_12V_170Ah_3022,Genus,AGM,170.0,12.0,0.84,507964.0,846606.0
Genus_12V_180Ah_3050,Genus,AGM,180.0,12.0,0.83,426419.0,710699.0
Genus_12V_130Ah_3406,Genus,AGM,130.0,12.0,0.85,476394.0,793990.0
Genus_24V_180Ah_3442,Genus,AGM,180.0,24.0,0.85,314520.0,524200.0
Genus_48V_230Ah_3512,Genus,AGM,230.0,48.0,0.85,629487.0,1049145.0
Genus_48V_250Ah_3523,Genus,AGM,250.0,48.0,0.84,662071.0,1103451.0
Genus_48V_240Ah_3621,Genus,AGM,240.0,48.0,0.83,569013.0,948355.0
Genus_12V_90Ah_3623,Genus,AGM,90.0,12.0,0.82,491539.0,819231.0
Genus_48V_300Ah_3830,Genus,AGM,300.0,48.0,0.84,384901.0,641501.0
Genus_48V_130Ah_3910,Genus,AGM,130.0,48.0,0.82,591392.0,985652.0
Genus_48V_180Ah_3993,Genus,AGM,180.0,48.0,0.84,414408.0,690680.0
Genus_24V_250Ah_4196,Genus,AGM,250.0,24.0,0.84,470459.0,784099.0
Genus_48V_230Ah_4207,Genus,AGM,230.0,48.0,0.84,570592.0,950986.0
Genus_24V_150Ah_4274,Genus,AGM,150.0,24.0,0.83,356502.0,594170.0
Genus_12V_300Ah_4357,Genus,AGM,300.0,12.0,0.84,477800.0,796334.0
Genus_24V_170Ah_4408,Genus,AGM,170.0,24.0,0.85,658238.0,1097062.0
Genus_24V_150Ah_4425,Genus,AGM,150.0,24.0,0.82,656242.0,1093736.0
Genus_12V_90Ah_4614,Genus,AGM,90.0,12.0,0.84,507698.0,846164.0
Genus_12V_140Ah_4802,Genus,AGM,140.0,12.0,0.83,437085.0,728475.0
Genus_12V_120Ah_4870,Genus,AGM,120.0,12.0,0.82,363224.0,605374.0
Genus_12V_100Ah_162,Genus,Gel,100.0,12.0,0.84,364814.0,608024.0
Genus_48V_30Ah_177,Genus,Gel,30.0,48.0,0.84,539330.0,898882.0
Genus_12V_250Ah_372,Genus,Gel,250.0,12.0,0.83,589976.0,983294.0
Genus_24V_270Ah_454,Genus,Gel,270.0,24.0,0.84,642507.0,1070845.0
Genus_12V_60Ah_521,Genus,Gel,60.0,12.0,0.82,566831.0,944719.0
Genus_24V_200Ah_541,Genus,Gel,200.0,24.0,0.84,470858.0,784764.0
Genus_24V_290Ah_563,Genus,Gel,290.0,24.0,0.82,310475.0,517459.0
Genus_48V_190Ah_573,Genus,Gel,190.0,48.0,0.83,659766.0,1099610.0
Genus_48V_70Ah_592,Genus,Gel,70.0,48.0,0.84,522400.0,870668.0
Genus_48V_290Ah_648,Genus,Gel,290.0,48.0,0.85,374354.0,623924.0
Genus_12V_300Ah_800,Genus,Gel,300.0,12.0,0.84,672908.0,1121514.0
Genus_24V_230Ah_830,Genus,Gel,230.0,24.0,0.84,566612.0,944354.0
Genus_12V_240Ah_937,Genus,Gel,240.0,12.0,0.82,600899.0,1001499.0
Genus_48V_110Ah_1427,Genus,Gel,110.0,48.0,0.82,353368.0,588946.0
Genus_48V_290Ah_1511,Genus,Gel,290.0,48.0,0.83,575068.0,958448.0
Genus_24V_190Ah_1661,Genus,Gel,190.0,24.0,0.83,379806.0,633010.0
Genus_12V_90Ah_1667,Genus,Gel,90.0,12.0,0.84,568396.0,947326.0
Genus_12V_40Ah_1668,Genus,Gel,40.0,12.0,0.83,392759.0,654599.0
Genus_12V_240Ah_2137,Genus,Gel,240.0,12.0,0.83,342108.0,570180.0
Genus_48V_40Ah_2293,Genus,Gel,40.0,48.0,0.84,505189.0,841981.0
Genus_24V_160Ah_2443,Genus,Gel,160.0,24.0,0.82,406901.0,678169.0
Genus_48V_150Ah_2478,Genus,Gel,150.0,48.0,0.82,598907.0,998179.0
Genus_48V_40Ah_2515,Genus,Gel,40.0,48.0,0.83,673521.0,1122535.0
Genus_48V_230Ah_2533,Genus,Gel,230.0,48.0,0.84,512376.0,853960.0
Genus_48V_50Ah_2574,Genus,Gel,50.0,48.0,0.83,547656.0,912760.0
Genus_12V_210Ah_2590,Genus,Gel,210.0,12.0,0.84,430858.0,718098.0
Genus_24V_130Ah_2691,Genus,Gel,130.0,24.0,0.82,489688.0,816146.0
Genus_12V_90Ah_2811,Genus,Gel,90.0,12.0,0.85,582468.0,970780.0
Genus_48V_180Ah_2877,Genus,Gel,180.0,48.0,0.85,361644.0,602740.0
Genus_24V_250Ah_2926,Genus,Gel,250.0,24.0,0.83,527306.0,878842.0
Genus_24V_280Ah_3283,Genus,Gel,280.0,24.0,0.83,350091.0,583485.0
Genus_12V_80Ah_3616,Genus,Gel,80.0,12.0,0.82,344596.0,574328.0
Genus_24V_100Ah_3732,Genus,Gel,100.0,24.0,0.83,462842.0,771402.0
Genus_24V_250Ah_3733,Genus,Gel,250.0,24.0,0.83,351881.0,586469.0
Genus_12V_180Ah_3837,Genus,Gel,180.0,12.0,0.85,503411.0,839019.0
Genus_48V_300Ah_3925,Genus,Gel,300.0,48.0,0.84,539236.0,898726.0
Genus_12V_280Ah_4105,Genus,Gel,280.0,12.0,0.83,448610.0,747684.0
Genus_12V_260Ah_4202,Genus,Gel,260.0,12.0,0.84,530826.0,884710.0
Genus_48V_250Ah_4324,Genus,Gel,250.0,48.0,0.82,332604.0,554340.0
Genus_24V_150Ah_4371,Genus,Gel,150.0,24.0,0.84,624364.0,1040606.0
Genus_12V_300Ah_4518,Genus,Gel,300.0,12.0,0.84,514086.0,856810.0
Genus_24V_100Ah_4521,Genus,Gel,100.0,24.0,0.82,565618.0,942696.0
Genus_48V_280Ah_4794,Genus,Gel,280.0,48.0,0.84,610725.0,1017875.0
Genus_12V_250Ah_4840,Genus,Gel,250.0,12.0,0.83,614367.0,1023945.0
Genus_24V_50Ah_4868,Genus,Gel,50.0,24.0,0.82,551224.0,918708.0
Genus_12V_240Ah_66,Genus,LiFePO4,240.0,12.0,0.83,549011.0,915019.0
Genus_24V_160Ah_185,Genus,LiFePO4,160.0,24.0,0.84,372367.0,620611.0
Genus_24V_230Ah_265,Genus,LiFePO4,230.0,24.0,0.85,369266.0,615442.0
Genus_24V_230Ah_290,Genus,LiFePO4,230.0,24.0,0.83,399982.0,666636.0
Genus_12V_180Ah_329,Genus,LiFePO4,180.0,12.0,0.84,305108.0,508514.0
Genus_48V_60Ah_341,Genus,LiFePO4,60.0,48.0,0.83,652388.0,1087314.0
Genus_48V_260Ah_386,Genus,LiFePO4,260.0,48.0,0.85,575245.0,958741.0
Genus_24V_290Ah_435,Genus,LiFePO4,290.0,24.0,0.83,383024.0,638372.0
Genus_12V_20Ah_461,Genus,LiFePO4,20.0,12.0,0.84,640028.0,1066712.0
Genus_12V_300Ah_753,Genus,LiFePO4,300.0,12.0,0.83,307772.0,512952.0
Genus_24V_270Ah_879,Genus,LiFePO4,270.0,24.0,0.85,430901.0,718169.0
Genus_12V_110Ah_1232,Genus,LiFePO4,110.0,12.0,0.83,665087.0,1108479.0
Genus_48V_300Ah_1529,Genus,LiFePO4,300.0,48.0,0.82,432250.0,720418.0
Genus_12V_130Ah_1551,Genus,LiFePO4,130.0,12.0,0.83,371307.0,618845.0
Genus_12V_150Ah_1625,Genus,LiFePO4,150.0,12.0,0.83,470765.0,784609.0
Genus_24V_20Ah_1686,Genus,LiFePO4,20.0,24.0,0.83,319273.0,532121.0
Genus_24V_190Ah_1853,Genus,LiFePO4,190.0,24.0,0.83,537162.0,895270.0
Genus_12V_30Ah_1931,Genus,LiFePO4,30.0,12.0,0.83,411623.0,686039.0
Genus_24V_240Ah_2298,Genus,LiFePO4,240.0,24.0,0.82,541984.0,903308.0
Genus_12V_30Ah_2435,Genus,LiFePO4,30.0,12.0,0.85,520237.0,867061.0
Genus_24V_250Ah_2554,Genus,LiFePO4,250.0,24.0,0.83,653649.0,1089415.0
Genus_12V_90Ah_2638,Genus,LiFePO4,90.0,12.0,0.82,494140.0,823566.0
Genus_24V_140Ah_2655,Genus,LiFePO4,140.0,24.0,0.83,458512.0,764186.0
Genus_48V_280Ah_2744,Genus,LiFePO4,280.0,48.0,0.85,626236.0,1043726.0
Genus_48V_90Ah_3281,Genus,LiFePO4,90.0,48.0,0.85,499715.0,832859.0
Genus_48V_180Ah_3342,Genus,LiFePO4,180.0,48.0,0.83,389130.0,648550.0
Genus_12V_120Ah_3357,Genus,LiFePO4,120.0,12.0,0.82,478206.0,797010.0
Genus_12V_220Ah_3534,Genus,LiFePO4,220.0,12.0,0.84,472084.0,786808.0
Genus_12V_230Ah_3704,Genus,LiFePO4,230.0,12.0,0.84,390661.0,651101.0
Genus_12V_70Ah_3833,Genus,LiFePO4,70.0,12.0,0.83,470038.0,783398.0
Genus_12V_90Ah_3852,Genus,LiFePO4,90.0,12.0,0.83,390987.0,651645.0
Genus_24V_290Ah_4034,Genus,LiFePO4,290.0,24.0,0.83,495077.0,825129.0
Genus_12V_210Ah_4041,Genus,LiFePO4,210.0,12.0,0.84,416563.0,694271.0
Genus_12V_90Ah_4072,Genus,LiFePO4,90.0,12.0,0.85,592256.0,987092.0
Genus_48V_220Ah_4504,Genus,LiFePO4,220.0,48.0,0.84,571408.0,952348.0
Genus_12V_210Ah_4533,Genus,LiFePO4,210.0,12.0,0.85,515821.0,859701.0
Genus_48V_200Ah_4897,Genus,LiFePO4,200.0,48.0,0.83,567285.0,945475.0
Genus_48V_240Ah_4930,Genus,LiFePO4,240.0,48.0,0.82,328684.0,547808.0
