controller_id,brand,type,max_voltage_V,max_current_A,derating_factor,price_min,price_max
Must_MPPT_36V_25A_4697,Must,MPPT,36.0,25.0,0.92,31112.0,51852.0
Must_MPPT_12V_60A_4704,Must,MPPT,12.0,60.0,0.91,36362.0,60604.0
Must_MPPT_36V_60A_4747,Must,MPPT,36.0,60.0,0.93,29917.0,49861.0
Must_MPPT_60V_30A_4762,Must,MPPT,60.0,30.0,0.93,51664.0,86106.0
Must_MPPT_100V_95A_4791,Must,MPPT,100.0,95.0,0.95,34864.0,58108.0
Must_MPPT_48V_25A_4798,Must,MPPT,48.0,25.0,0.93,58417.0,97361.0
Must_MPPT_36V_15A_4842,Must,MPPT,36.0,15.0,0.94,59726.0,99544.0
Must_MPPT_150V_60A_4844,Must,MPPT,150.0,60.0,0.94,19314.0,32190.0
Must_MPPT_48V_75A_4874,Must,MPPT,48.0,75.0,0.95,27978.0,46630.0
Must_MPPT_48V_10A_4878,Must,MPPT,48.0,10.0,0.95,51010.0,85018.0
Must_MPPT_100V_90A_4880,Must,MPPT,100.0,90.0,0.93,44773.0,74621.0
Must_MPPT_100V_10A_4902,Must,MPPT,100.0,10.0,0.92,23014.0,38356.0
Must_MPPT_60V_85A_4904,Must,MPPT,60.0,85.0,0.93,42312.0,70520.0
Must_MPPT_48V_15A_4907,Must,MPPT,48.0,15.0,0.94,51885.0,86475.0
Must_MPPT_24V_25A_4911,Must,MPPT,24.0,25.0,0.93,39722.0,66202.0
Must_MPPT_36V_65A_4919,Must,MPPT,36.0,65.0,0.92,58052.0,96752.0
Must_MPPT_100V_85A_4931,Must,MPPT,100.0,85.0,0.94,34396.0,57328.0
Must_MPPT_12V_70A_4935,Must,MPPT,12.0,70.0,0.91,17658.0,29430.0
Must_MPPT_100V_85A_4944,Must,MPPT,100.0,85.0,0.94,17926.0,29878.0
Must_MPPT_24V_85A_4955,Must,MPPT,24.0,85.0,0.91,57734.0,96224.0
Must_MPPT_100V_20A_4981,Must,MPPT,100.0,20.0,0.94,22354.0,37256.0
Must_PWM_48V_45A_32,Must,PWM,48.0,45.0,0.94,45890.0,76484.0
Must_PWM_60V_100A_67,Must,PWM,60.0,100.0,0.95,22643.0,37739.0
Must_PWM_36V_35A_78,Must,PWM,36.0,35.0,0.92,44024.0,73374.0
Must_PWM_24V_85A_126,Must,PWM,24.0,85.0,0.94,25342.0,42238.0
Must_PWM_24V_90A_173,Must,PWM,24.0,90.0,0.95,23764.0,39606.0
Must_PWM_60V_55A_190,Must,PWM,60.0,55.0,0.93,30632.0,51052.0
Must_PWM_12V_55A_203,Must,PWM,12.0,55.0,0.95,21616.0,36028.0
Must_PWM_36V_75A_206,Must,PWM,36.0,75.0,0.95,22580.0,37634.0
Must_PWM_36V_30A_209,Must,PWM,36.0,30.0,0.93,18135.0,30225.0
Must_PWM_24V_70A_225,Must,PWM,24.0,70.0,0.92,43837.0,73061.0
Must_PWM_36V_30A_277,Must,PWM,36.0,30.0,0.95,58562.0,97604.0
Must_PWM_12V_90A_284,Must,PWM,12.0,90.0,0.93,34836.0,58060.0
Must_PWM_48V_10A_311,Must,PWM,48.0,10.0,0.93,42014.0,70024.0
Must_PWM_48V_40A_333,Must,PWM,48.0,40.0,0.92,57630.0,96050.0
Must_PWM_12V_100A_335,Must,PWM,12.0,100.0,0.93,56877.0,94795.0
Must_PWM_12V_35A_338,Must,PWM,12.0,35.0,0.92,43108.0,71848.0
Must_PWM_60V_70A_349,Must,PWM,60.0,70.0,0.94,45110.0,75182.0
Must_PWM_12V_15A_353,Must,PWM,12.0,15.0,0.93,37775.0,62959.0
Must_PWM_12V_40A_361,Must,PWM,12.0,40.0,0.92,46276.0,77128.0
Must_PWM_24V_50A_374,Must,PWM,24.0,50.0,0.93,55133.0,91889.0
Must_PWM_24V_55A_394,Must,PWM,24.0,55.0,0.93,50848.0,84746.0
Must_PWM_36V_55A_399,Must,PWM,36.0,55.0,0.93,28708.0,47848.0
Must_PWM_24V_45A_418,Must,PWM,24.0,45.0,0.95,49040.0,81732.0
Must_PWM_24V_10A_427,Must,PWM,24.0,10.0,0.92,51532.0,85886.0
Must_PWM_36V_55A_446,Must,PWM,36.0,55.0,0.91,36995.0,61659.0
Must_PWM_24V_65A_459,Must,PWM,24.0,65.0,0.93,52399.0,87331.0
Must_PWM_36V_10A_521,Must,PWM,36.0,10.0,0.94,45761.0,76269.0
Must_PWM_36V_95A_580,Must,PWM,36.0,95.0,0.94,18009.0,30015.0
Must_PWM_12V_60A_587,Must,PWM,12.0,60.0,0.93,17223.0,28705.0
Must_PWM_24V_55A_609,Must,PWM,24.0,55.0,0.92,41599.0,69331.0
Must_PWM_60V_60A_641,Must,PWM,60.0,60.0,0.92,18315.0,30525.0
Must_PWM_12V_25A_642,Must,PWM,12.0,25.0,0.94,58553.0,97589.0
Must_PWM_60V_60A_702,Must,PWM,60.0,60.0,0.92,52175.0,86959.0
Must_PWM_60V_10A_710,Must,PWM,60.0,10.0,0.95,31123.0,51871.0
Must_PWM_12V_60A_727,Must,PWM,12.0,60.0,0.92,24074.0,40122.0
Must_PWM_24V_80A_729,Must,PWM,24.0,80.0,0.92,54737.0,91229.0
Must_PWM_36V_10A_757,Must,PWM,36.0,10.0,0.92,16394.0,27322.0
Must_PWM_36V_15A_776,Must,PWM,36.0,15.0,0.92,35902.0,59838.0
Must_PWM_48V_30A_805,Must,PWM,48.0,30.0,0.95,26561.0,44269.0
Must_PWM_12V_80A_848,Must,PWM,12.0,80.0,0.93,54595.0,90991.0
Must_PWM_36V_45A_854,Must,PWM,36.0,45.0,0.93,45958.0,76598.0
Must_PWM_24V_10A_872,Must,PWM,24.0,10.0,0.94,51780.0,86300.0
Must_PWM_12V_75A_899,Must,PWM,12.0,75.0,0.91,54561.0,90935.0
Must_PWM_24V_90A_927,Must,PWM,24.0,90.0,0.95,44086.0,73478.0
Must_PWM_48V_90A_930,Must,PWM,48.0,90.0,0.92,23010.0,38350.0
Must_PWM_60V_100A_947,Must,PWM,60.0,100.0,0.92,31572.0,52620.0
Must_PWM_60V_95A_948,Must,PWM,60.0,95.0,0.94,39250.0,65418.0
Must_PWM_36V_40A_981,Must,PWM,36.0,40.0,0.94,56870.0,94782.0
Must_PWM_48V_90A_1021,Must,PWM,48.0,90.0,0.94,47084.0,78472.0
Must_PWM_48V_55A_1024,Must,PWM,48.0,55.0,0.94,44300.0,73834.0
Must_PWM_36V_40A_1037,Must,PWM,36.0,40.0,0.94,46877.0,78129.0
Must_PWM_24V_25A_1042,Must,PWM,24.0,25.0,0.93,41404.0,69008.0
Must_PWM_24V_70A_1049,Must,PWM,24.0,70.0,0.94,33097.0,55161.0
Must_PWM_24V_100A_1061,Must,PWM,24.0,100.0,0.91,33278.0,55464.0
Must_PWM_60V_20A_1078,Must,PWM,60.0,20.0,0.94,44207.0,73679.0
Must_PWM_48V_30A_1090,Must,PWM,48.0,30.0,0.92,43760.0,72932.0
Must_PWM_36V_55A_1099,Must,PWM,36.0,55.0,0.94,16408.0,27346.0
Must_PWM_60V_60A_1100,Must,PWM,60.0,60.0,0.93,35538.0,59230.0
Must_PWM_12V_50A_1123,Must,PWM,12.0,50.0,0.93,47858.0,79762.0
Must_PWM_24V_30A_1124,Must,PWM,24.0,30.0,0.92,31153.0,51921.0
Must_PWM_60V_65A_1149,Must,PWM,60.0,65.0,0.93,17290.0,28816.0
Must_PWM_12V_55A_1152,Must,PWM,12.0,55.0,0.92,55431.0,92385.0
Must_PWM_36V_45A_1162,Must,PWM,36.0,45.0,0.95,49424.0,82374.0
Must_PWM_24V_35A_1182,Must,PWM,24.0,35.0,0.94,54670.0,91118.0
Must_PWM_48V_25A_1184,Must,PWM,48.0,25.0,0.92,30055.0,50091.0
Must_PWM_36V_80A_1203,Must,PWM,36.0,80.0,0.95,18654.0,31090.0
Must_PWM_48V_40A_1223,Must,PWM,48.0,40.0,0.94,19727.0,32879.0
Must_PWM_24V_25A_1254,Must,PWM,24.0,25.0,0.92,52221.0,87035.0
Must_PWM_36V_100A_1274,Must,PWM,36.0,100.0,0.93,18083.0,30139.0
Must_PWM_36V_80A_1341,Must,PWM,36.0,80.0,0.92,17940.0,29900.0
Must_PWM_60V_80A_1349,Must,PWM,60.0,80.0,0.94,21434.0,35724.0
Must_PWM_48V_90A_1376,Must,PWM,48.0,90.0,0.93,54956.0,91592.0
Must_PWM_24V_65A_1377,Must,PWM,24.0,65.0,0.92,15314.0,25524.0
Must_PWM_24V_30A_1385,Must,PWM,24.0,30.0,0.94,30546.0,50910.0
Must_PWM_36V_30A_1403,Must,PWM,36.0,30.0,0.94,44986.0,74976.0
Must_PWM_36V_60A_1425,Must,PWM,36.0,60.0,0.91,22306.0,37176.0
Must_PWM_36V_50A_1427,Must,PWM,36.0,50.0,0.92,49418.0,82362.0
Must_PWM_48V_10A_1429,Must,PWM,48.0,10.0,0.94,52310.0,87184.0
Must_PWM_12V_30A_1443,Must,PWM,12.0,30.0,0.92,51172.0,85286.0
Must_PWM_48V_30A_1454,Must,PWM,48.0,30.0,0.94,45295.0,75491.0
Must_PWM_48V_15A_1459,Must,PWM,48.0,15.0,0.93,40180.0,66968.0
Must_PWM_36V_55A_1492,Must,PWM,36.0,55.0,0.92,31770.0,52950.0
Must_PWM_36V_10A_1503,Must,PWM,36.0,10.0,0.94,36511.0,60851.0
Must_PWM_24V_90A_1545,Must,PWM,24.0,90.0,0.94,27640.0,46068.0
Must_PWM_12V_65A_1560,Must,PWM,12.0,65.0,0.93,43136.0,71894.0
Must_PWM_24V_10A_1577,Must,PWM,24.0,10.0,0.94,44019.0,73365.0
Must_PWM_24V_55A_1581,Must,PWM,24.0,55.0,0.93,50512.0,84188.0
Must_PWM_36V_90A_1602,Must,PWM,36.0,90.0,0.95,58369.0,97281.0
Must_PWM_24V_45A_1641,Must,PWM,24.0,45.0,0.91,53945.0,89909.0
Must_PWM_36V_25A_1663,Must,PWM,36.0,25.0,0.92,25561.0,42601.0
Must_PWM_36V_25A_1694,Must,PWM,36.0,25.0,0.94,27232.0,45386.0
Must_PWM_36V_50A_1696,Must,PWM,36.0,50.0,0.92,55328.0,92212.0
Must_PWM_48V_15A_1715,Must,PWM,48.0,15.0,0.95,26769.0,44615.0
Must_PWM_24V_85A_1718,Must,PWM,24.0,85.0,0.92,40754.0,67922.0
Must_PWM_60V_80A_1719,Must,PWM,60.0,80.0,0.93,31030.0,51716.0
Must_PWM_48V_40A_1724,Must,PWM,48.0,40.0,0.91,54512.0,90854.0
Must_PWM_60V_85A_1731,Must,PWM,60.0,85.0,0.92,31684.0,52806.0
Must_PWM_36V_10A_1743,Must,PWM,36.0,10.0,0.91,25141.0,41901.0
Must_PWM_12V_25A_1779,Must,PWM,12.0,25.0,0.93,50132.0,83552.0
Must_PWM_12V_10A_1798,Must,PWM,12.0,10.0,0.94,34781.0,57969.0
Must_PWM_24V_35A_1806,Must,PWM,24.0,35.0,0.93,50800.0,84668.0
Must_PWM_36V_75A_1811,Must,PWM,36.0,75.0,0.93,17770.0,29616.0
Must_PWM_36V_95A_1820,Must,PWM,36.0,95.0,0.91,30929.0,51549.0
Must_PWM_36V_65A_1854,Must,PWM,36.0,65.0,0.94,29035.0,48391.0
Must_PWM_36V_30A_1855,Must,PWM,36.0,30.0,0.95,31504.0,52508.0
Must_PWM_48V_30A_1859,Must,PWM,48.0,30.0,0.94,53927.0,89879.0
Must_PWM_48V_80A_1867,Must,PWM,48.0,80.0,0.92,16919.0,28199.0
Must_PWM_24V_90A_1869,Must,PWM,24.0,90.0,0.91,31569.0,52615.0
Must_PWM_60V_15A_1897,Must,PWM,60.0,15.0,0.92,38963.0,64939.0
Must_PWM_60V_40A_1901,Must,PWM,60.0,40.0,0.94,54694.0,91156.0
Must_PWM_12V_100A_1903,Must,PWM,12.0,100.0,0.91,58796.0,97994.0
Must_PWM_60V_60A_1913,Must,PWM,60.0,60.0,0.91,32329.0,53881.0
Must_PWM_24V_55A_1914,Must,PWM,24.0,55.0,0.93,53547.0,89245.0
Must_PWM_12V_90A_1977,Must,PWM,12.0,90.0,0.91,57415.0,95691.0
Must_PWM_12V_15A_1992,Must,PWM,12.0,15.0,0.92,41909.0,69849.0
Must_PWM_36V_20A_2037,Must,PWM,36.0,20.0,0.93,24752.0,41252.0
Must_PWM_24V_85A_2043,Must,PWM,24.0,85.0,0.93,17205.0,28675.0
Must_PWM_36V_100A_2169,Must,PWM,36.0,100.0,0.92,19140.0,31900.0
Must_PWM_48V_10A_2170,Must,PWM,48.0,10.0,0.94,24610.0,41018.0
Must_PWM_48V_15A_2178,Must,PWM,48.0,15.0,0.93,56741.0,94569.0
Must_PWM_12V_90A_2208,Must,PWM,12.0,90.0,0.94,59575.0,99291.0
Must_PWM_36V_15A_2212,Must,PWM,36.0,15.0,0.92,20966.0,34942.0
Must_PWM_24V_85A_2244,Must,PWM,24.0,85.0,0.93,27796.0,46328.0
Must_PWM_36V_10A_2294,Must,PWM,36.0,10.0,0.95,25894.0,43158.0
Must_PWM_24V_45A_2299,Must,PWM,24.0,45.0,0.93,53589.0,89315.0
Must_PWM_48V_75A_2326,Must,PWM,48.0,75.0,0.94,42957.0,71595.0
Must_PWM_36V_30A_2393,Must,PWM,36.0,30.0,0.92,37251.0,62085.0
Must_PWM_24V_50A_2408,Must,PWM,24.0,50.0,0.93,43306.0,72178.0
Must_PWM_12V_60A_2416,Must,PWM,12.0,60.0,0.95,46021.0,76701.0
Must_PWM_60V_50A_2432,Must,PWM,60.0,50.0,0.93,44354.0,73922.0
Must_PWM_36V_25A_2498,Must,PWM,36.0,25.0,0.93,30753.0,51255.0
Must_PWM_12V_10A_2522,Must,PWM,12.0,10.0,0.94,25930.0,43216.0
Must_PWM_12V_10A_2553,Must,PWM,12.0,10.0,0.93,46966.0,78278.0
Must_PWM_60V_15A_2568,Must,PWM,60.0,15.0,0.93,47580.0,79300.0
Must_PWM_48V_55A_2569,Must,PWM,48.0,55.0,0.94,58197.0,96995.0
Must_PWM_24V_55A_2570,Must,PWM,24.0,55.0,0.93,18124.0,30208.0
Must_PWM_24V_50A_2603,Must,PWM,24.0,50.0,0.93,47164.0,78606.0
Must_PWM_48V_80A_2620,Must,PWM,48.0,80.0,0.92,36758.0,61264.0
Must_PWM_24V_15A_2625,Must,PWM,24.0,15.0,0.94,21741.0,36235.0
Must_PWM_24V_95A_2714,Must,PWM,24.0,95.0,0.94,18680.0,31132.0
Must_PWM_12V_35A_2721,Must,PWM,12.0,35.0,0.92,53882.0,89802.0
Must_PWM_24V_45A_2796,Must,PWM,24.0,45.0,0.95,18213.0,30355.0
Must_PWM_60V_75A_2830,Must,PWM,60.0,75.0,0.93,46305.0,77175.0
Must_PWM_48V_20A_2875,Must,PWM,48.0,20.0,0.92,35120.0,58534.0
Must_PWM_36V_35A_2878,Must,PWM,36.0,35.0,0.91,23391.0,38985.0
Must_PWM_24V_35A_2886,Must,PWM,24.0,35.0,0.93,56217.0,93695.0
Must_PWM_60V_75A_2888,Must,PWM,60.0,75.0,0.91,22256.0,37092.0
Must_PWM_12V_75A_2921,Must,PWM,12.0,75.0,0.92,16012.0,26688.0
Must_PWM_12V_60A_2924,Must,PWM,12.0,60.0,0.92,30059.0,50099.0
Must_PWM_12V_45A_2926,Must,PWM,12.0,45.0,0.93,21220.0,35368.0
Must_PWM_24V_35A_2930,Must,PWM,24.0,35.0,0.93,44444.0,74074.0
Must_PWM_36V_25A_2934,Must,PWM,36.0,25.0,0.94,31142.0,51902.0
Must_PWM_12V_65A_2963,Must,PWM,12.0,65.0,0.91,54978.0,91630.0
Must_PWM_24V_55A_2985,Must,PWM,24.0,55.0,0.95,53812.0,89686.0
Must_PWM_48V_75A_3001,Must,PWM,48.0,75.0,0.94,19157.0,31929.0
Must_PWM_12V_25A_3002,Must,PWM,12.0,25.0,0.94,31222.0,52038.0
Must_PWM_36V_90A_3031,Must,PWM,36.0,90.0,0.93,31682.0,52802.0
Must_PWM_48V_90A_3068,Must,PWM,48.0,90.0,0.92,29735.0,49559.0
Must_PWM_24V_25A_3073,Must,PWM,24.0,25.0,0.93,41572.0,69286.0
Must_PWM_12V_95A_3080,Must,PWM,12.0,95.0,0.94,19736.0,32894.0
Must_PWM_12V_95A_3099,Must,PWM,12.0,95.0,0.93,16540.0,27566.0
Must_PWM_48V_15A_3136,Must,PWM,48.0,15.0,0.93,26194.0,43656.0
Must_PWM_24V_90A_3158,Must,PWM,24.0,90.0,0.92,37211.0,62019.0
Must_PWM_48V_100A_3210,Must,PWM,48.0,100.0,0.92,58033.0,96721.0
Must_PWM_36V_60A_3214,Must,PWM,36.0,60.0,0.94,45856.0,76428.0
Must_PWM_12V_75A_3225,Must,PWM,12.0,75.0,0.93,18862.0,31436.0
Must_PWM_48V_50A_3242,Must,PWM,48.0,50.0,0.94,43449.0,72415.0
Must_PWM_48V_60A_3288,Must,PWM,48.0,60.0,0.94,20295.0,33825.0
Must_PWM_48V_10A_3317,Must,PWM,48.0,10.0,0.94,54885.0,91475.0
Must_PWM_12V_75A_3353,Must,PWM,12.0,75.0,0.95,47044.0,78408.0
Must_PWM_24V_20A_3373,Must,PWM,24.0,20.0,0.95,58324.0,97206.0
Must_PWM_60V_25A_3381,Must,PWM,60.0,25.0,0.91,23320.0,38866.0
Must_PWM_36V_40A_3407,Must,PWM,36.0,40.0,0.94,56947.0,94911.0
Must_PWM_24V_50A_3426,Must,PWM,24.0,50.0,0.95,52142.0,86902.0
Must_PWM_48V_40A_3437,Must,PWM,48.0,40.0,0.95,39324.0,65540.0
Must_PWM_48V_90A_3443,Must,PWM,48.0,90.0,0.93,51940.0,86568.0
Must_PWM_24V_35A_3459,Must,PWM,24.0,35.0,0.93,24985.0,41641.0
Must_PWM_60V_50A_3495,Must,PWM,60.0,50.0,0.91,20529.0,34215.0
Must_PWM_48V_45A_3543,Must,PWM,48.0,45.0,0.93,27496.0,45826.0
Must_PWM_48V_15A_3548,Must,PWM,48.0,15.0,0.94,32498.0,54164.0
Must_PWM_48V_85A_3555,Must,PWM,48.0,85.0,0.93,42290.0,70482.0
Must_PWM_48V_90A_3565,Must,PWM,48.0,90.0,0.92,34994.0,58322.0
Must_PWM_24V_25A_3597,Must,PWM,24.0,25.0,0.91,20017.0,33361.0
Must_PWM_36V_50A_3655,Must,PWM,36.0,50.0,0.92,19742.0,32902.0
Must_PWM_36V_65A_3702,Must,PWM,36.0,65.0,0.95,16894.0,28158.0
Must_PWM_48V_25A_3715,Must,PWM,48.0,25.0,0.94,33248.0,55414.0
Must_PWM_24V_10A_3741,Must,PWM,24.0,10.0,0.94,55842.0,93070.0
Must_PWM_24V_35A_3748,Must,PWM,24.0,35.0,0.92,26078.0,43464.0
Must_PWM_12V_95A_3770,Must,PWM,12.0,95.0,0.92,25926.0,43210.0
Must_PWM_60V_15A_3772,Must,PWM,60.0,15.0,0.94,34407.0,57345.0
Must_PWM_12V_45A_3803,Must,PWM,12.0,45.0,0.94,15379.0,25631.0
Must_PWM_12V_35A_3812,Must,PWM,12.0,35.0,0.94,27956.0,46594.0
Must_PWM_60V_45A_3819,Must,PWM,60.0,45.0,0.95,49214.0,82022.0
Must_PWM_48V_60A_3822,Must,PWM,48.0,60.0,0.92,47103.0,78505.0
Must_PWM_24V_15A_3830,Must,PWM,24.0,15.0,0.91,41158.0,68596.0
Must_PWM_36V_35A_3846,Must,PWM,36.0,35.0,0.95,53579.0,89299.0
Must_PWM_60V_75A_3862,Must,PWM,60.0,75.0,0.92,17390.0,28984.0
Must_PWM_12V_40A_3874,Must,PWM,12.0,40.0,0.92,56627.0,94379.0
Must_PWM_60V_90A_3908,Must,PWM,60.0,90.0,0.91,42250.0,70418.0
Must_PWM_36V_20A_3914,Must,PWM,36.0,20.0,0.91,52177.0,86961.0
Must_PWM_24V_60A_3933,Must,PWM,24.0,60.0,0.93,26947.0,44911.0
Must_PWM_48V_95A_3951,Must,PWM,48.0,95.0,0.91,41519.0,69199.0
Must_PWM_48V_65A_4004,Must,PWM,48.0,65.0,0.92,45866.0,76444.0
Must_PWM_24V_30A_4009,Must,PWM,24.0,30.0,0.94,35240.0,58732.0
Must_PWM_24V_80A_4025,Must,PWM,24.0,80.0,0.94,33575.0,55959.0
Must_PWM_60V_50A_4027,Must,PWM,60.0,50.0,0.92,27136.0,45228.0
Must_PWM_24V_40A_4034,Must,PWM,24.0,40.0,0.93,44644.0,74408.0
Must_PWM_48V_60A_4041,Must,PWM,48.0,60.0,0.91,29146.0,48578.0
Must_PWM_24V_85A_4052,Must,PWM,24.0,85.0,0.93,58238.0,97062.0
Must_PWM_60V_60A_4063,Must,PWM,60.0,60.0,0.93,53838.0,89730.0
Must_PWM_36V_75A_4071,Must,PWM,36.0,75.0,0.95,47078.0,78462.0
Must_PWM_24V_100A_4093,Must,PWM,24.0,100.0,0.93,27059.0,45099.0
Must_PWM_12V_25A_4105,Must,PWM,12.0,25.0,0.93,40142.0,66902.0
Must_PWM_24V_20A_4126,Must,PWM,24.0,20.0,0.93,59403.0,99005.0
Must_PWM_48V_10A_4128,Must,PWM,48.0,10.0,0.94,49418.0,82362.0
Must_PWM_36V_20A_4147,Must,PWM,36.0,20.0,0.94,24280.0,40466.0
Must_PWM_24V_35A_4162,Must,PWM,24.0,35.0,0.92,22658.0,37764.0
Must_PWM_12V_20A_4177,Must,PWM,12.0,20.0,0.94,24133.0,40221.0
Must_PWM_36V_100A_4178,Must,PWM,36.0,100.0,0.94,50191.0,83651.0
Must_PWM_24V_70A_4184,Must,PWM,24.0,70.0,0.92,32259.0,53765.0
Must_PWM_48V_15A_4225,Must,PWM,48.0,15.0,0.93,41886.0,69810.0
Must_PWM_48V_15A_4228,Must,PWM,48.0,15.0,0.91,53114.0,88524.0
Must_PWM_36V_10A_4258,Must,PWM,36.0,10.0,0.94,58671.0,97785.0
Must_PWM_24V_10A_4314,Must,PWM,24.0,10.0,0.94,50414.0,84022.0
Must_PWM_48V_30A_4445,Must,PWM,48.0,30.0,0.94,23049.0,38415.0
Must_PWM_12V_30A_4457,Must,PWM,12.0,30.0,0.92,40533.0,67555.0
Must_PWM_48V_85A_4491,Must,PWM,48.0,85.0,0.94,15562.0,25938.0
Must_PWM_24V_15A_4536,Must,PWM,24.0,15.0,0.94,56938.0,94896.0
Must_PWM_12V_85A_4558,Must,PWM,12.0,85.0,0.91,26262.0,43770.0
Must_PWM_48V_20A_4569,Must,PWM,48.0,20.0,0.91,38775.0,64625.0
Must_PWM_60V_15A_4617,Must,PWM,60.0,15.0,0.94,58654.0,97756.0
Must_PWM_48V_100A_4627,Must,PWM,48.0,100.0,0.93,43576.0,72628.0
Must_PWM_48V_100A_4633,Must,PWM,48.0,100.0,0.91,39867.0,66445.0
Must_PWM_60V_10A_4638,Must,PWM,60.0,10.0,0.94,52880.0,88134.0
Must_PWM_24V_100A_4643,Must,PWM,24.0,100.0,0.95,57583.0,95971.0
Must_PWM_48V_40A_4683,Must,PWM,48.0,40.0,0.94,23792.0,39652.0
Must_PWM_60V_85A_4705,Must,PWM,60.0,85.0,0.92,47607.0,79345.0
Must_PWM_24V_25A_4710,Must,PWM,24.0,25.0,0.92,17834.0,29724.0
Must_PWM_48V_90A_4714,Must,PWM,48.0,90.0,0.92,55236.0,92060.0
Must_PWM_12V_80A_4716,Must,PWM,12.0,80.0,0.91,58046.0,96744.0
Must_PWM_24V_20A_4724,Must,PWM,24.0,20.0,0.92,47282.0,78802.0
Must_PWM_60V_75A_4726,Must,PWM,60.0,75.0,0.94,19270.0,32116.0
Must_PWM_48V_70A_4738,Must,PWM,48.0,70.0,0.91,30043.0,50071.0
Must_PWM_48V_50A_4771,Must,PWM,48.0,50.0,0.94,58802.0,98004.0
Must_PWM_60V_75A_4812,Must,PWM,60.0,75.0,0.92,30261.0,50435.0
Must_PWM_48V_80A_4942,Must,PWM,48.0,80.0,0.92,36016.0,60026.0
Must_PWM_36V_10A_4943,Must,PWM,36.0,10.0,0.91,49573.0,82621.0
Must_PWM_36V_65A_4947,Must,PWM,36.0,65.0,0.91,17392.0,28986.0
Must_PWM_48V_90A_4949,Must,PWM,48.0,90.0,0.93,24340.0,40568.0
Must_PWM_60V_20A_4954,Must,PWM,60.0,20.0,0.91,41102.0,68502.0
Must_PWM_60V_75A_4984,Must,PWM,60.0,75.0,0.93,47026.0,78378.0
Must_PWM_48V_45A_4993,Must,PWM,48.0,45.0,0.93,18866.0,31444.0
Schneider Electric_MPPT_36V_35A_7,Schneider Electric,MPPT,36.0,35.0,0.92,113990.0,189982.0
Schneider Electric_MPPT_100V_55A_42,Schneider Electric,MPPT,100.0,55.0,0.93,183640.0,306066.0
Schneider Electric_MPPT_36V_75A_85,Schneider Electric,MPPT,36.0,75.0,0.92,168711.0,281185.0
Schneider Electric_MPPT_48V_95A_89,Schneider Electric,MPPT,48.0,95.0,0.92,112697.0,187829.0
Schneider Electric_MPPT_48V_15A_151,Schneider Electric,MPPT,48.0,15.0,0.91,117218.0,195364.0
Schneider Electric_MPPT_12V_75A_313,Schneider Electric,MPPT,12.0,75.0,0.95,135246.0,225410.0
Schneider Electric_MPPT_100V_50A_315,Schneider Electric,MPPT,100.0,50.0,0.91,159972.0,266620.0
Schneider Electric_MPPT_60V_10A_408,Schneider Electric,MPPT,60.0,10.0,0.94,174079.0,290131.0
Schneider Electric_MPPT_150V_60A_441,Schneider Electric,MPPT,150.0,60.0,0.95,140189.0,233649.0
Schneider Electric_MPPT_36V_55A_568,Schneider Electric,MPPT,36.0,55.0,0.92,160718.0,267864.0
Schneider Electric_MPPT_24V_65A_577,Schneider Electric,MPPT,24.0,65.0,0.95,130594.0,217658.0
Schneider Electric_MPPT_60V_35A_596,Schneider Electric,MPPT,60.0,35.0,0.92,169960.0,283266.0
Schneider Electric_MPPT_48V_45A_689,Schneider Electric,MPPT,48.0,45.0,0.94,159353.0,265589.0
Schneider Electric_MPPT_150V_45A_691,Schneider Electric,MPPT,150.0,45.0,0.93,145783.0,242971.0
Schneider Electric_MPPT_150V_40A_738,Schneider Electric,MPPT,150.0,40.0,0.94,159952.0,266588.0
Schneider Electric_MPPT_48V_55A_764,Schneider Electric,MPPT,48.0,55.0,0.91,143444.0,239072.0
Schneider Electric_MPPT_12V_50A_784,Schneider Electric,MPPT,12.0,50.0,0.91,182694.0,304490.0
Schneider Electric_MPPT_60V_25A_799,Schneider Electric,MPPT,60.0,25.0,0.95,184643.0,307739.0
Schneider Electric_MPPT_100V_35A_878,Schneider Electric,MPPT,100.0,35.0,0.92,133836.0,223060.0
Schneider Electric_MPPT_150V_25A_910,Schneider Electric,MPPT,150.0,25.0,0.92,175215.0,292025.0
Schneider Electric_MPPT_100V_95A_1189,Schneider Electric,MPPT,100.0,95.0,0.94,146944.0,244908.0
Schneider Electric_MPPT_12V_100A_1238,Schneider Electric,MPPT,12.0,100.0,0.94,143117.0,238529.0
Schneider Electric_MPPT_100V_10A_1264,Schneider Electric,MPPT,100.0,10.0,0.95,183393.0,305655.0
Schneider Electric_MPPT_48V_15A_1336,Schneider Electric,MPPT,48.0,15.0,0.93,149466.0,249110.0
Schneider Electric_MPPT_100V_30A_1358,Schneider Electric,MPPT,100.0,30.0,0.92,186112.0,310188.0
Schneider Electric_MPPT_60V_75A_1365,Schneider Electric,MPPT,60.0,75.0,0.93,172346.0,287242.0
Schneider Electric_MPPT_24V_40A_1549,Schneider Electric,MPPT,24.0,40.0,0.92,179500.0,299168.0
Schneider Electric_MPPT_48V_20A_1563,Schneider Electric,MPPT,48.0,20.0,0.95,150913.0,251521.0
Schneider Electric_MPPT_100V_90A_1590,Schneider Electric,MPPT,100.0,90.0,0.95,175538.0,292564.0
