"city","latitude","longitude","temp","humidity","wind_speed","cloud","region","population","date","season","avg_sun_hours"
"Shani","10.31","12.06","302.81","20","1.57","70","Borno","9834","2024-02-27","dry","3.853726063119535"
"Shani","10.07","12.04","305.05","20","1.83","50","Borno","9554","2024-02-27","dry","3.826409556554574"
"Shani","10.31","12.16","304.86","20","2.26","47","Borno","9834","2024-02-27","dry","4.238263870615819"
"Shani","10.43","12.05","304.17","20","2.48","81","Borno","9448","2024-02-27","dry","3.68423525774165"
"Shani","10.34","12.03","304.11","20","1.63","79","Borno","9276","2024-02-27","dry","3.092127850355052"
"Shani","10.32","12.07","302.79","20","1.71","69","Borno","9834","2024-02-27","dry","4.230963921942108"
"Shani","10.34","12.08","302.61","20","1.92","68","Borno","9834","2024-02-27","dry","3.755727277403026"
"Shani","10.21","12.06","304.65","21","1.24","62","Borno","9834","2024-02-27","dry","3.749649844639723"
"Shani","10.33","12.08","302.48","20","1.85","67","Borno","9834","2024-02-27","dry","4.171063264984318"
"Shani","10.06","12.03","305.14","20","1.84","49","Borno","9710","2024-02-27","dry","4.360849295513088"
"Shani","10.18","12.1","304.57","20","1.7","54","Borno","8952","2024-02-27","dry","3.7820863509403058"
"Shani","10.38","12.05","304.02","20","2.07","77","Borno","9024","2024-02-27","dry","3.923868663667757"
"Shani","10.36","12.06","304.03","20","1.96","74","Borno","9434","2024-02-27","dry","3.1657472889440155"
"Shani","10.29","11.97","303.7","21","0.97","81","Borno","8971","2024-02-27","dry","3.3913234176269174"
"Shani","10.17","11.96","304.14","21","1.01","65","Borno","9834","2024-02-27","dry","3.6369056212328825"
"Shani","10.3","12.01","303.78","20","1.13","81","Borno","9677","2024-02-27","dry","3.5262176898450783"
"Shani","10.26","12.14","304.73","20","1.88","48","Borno","9834","2024-02-27","dry","4.084885521099242"
"Shani","10.39","12.1","302.61","20","2.35","67","Borno","9834","2024-02-27","dry","3.6132653593451183"
"Shani","10.2","12.03","304.46","21","1.03","67","Borno","9834","2024-02-27","dry","3.494601827433613"
"Shani","10.19","12.01","304.4","21","0.93","68","Borno","9834","2024-02-27","dry","4.278352444099375"
"Shani","10.03","12.06","305.2","20","2.17","47","Borno","7803","2024-02-27","dry","4.785691364683339"
"Shani","10.08","12.05","305.07","20","1.82","51","Borno","9037","2024-02-27","dry","4.22597168066809"
"Shani","10.04","12.07","305.01","20","2.17","48","Borno","7613","2024-02-27","dry","4.030836461417191"
"Shani","10.07","12.06","305.06","20","1.94","50","Borno","8586","2024-02-27","dry","4.782522921980923"
"Shani","10.27","12.18","304.67","20","2.26","40","Borno","9530","2024-02-27","dry","4.7644417868845785"
"Shani","10.15","12.02","304.62","20","1.23","61","Borno","9834","2024-02-27","dry","4.466689067974838"
"Shani","10.12","12.07","304.86","20","1.74","54","Borno","8807","2024-02-27","dry","3.917878784975884"
"Shani","10.1","12.07","304.92","20","1.84","53","Borno","8548","2024-02-27","dry","3.8495148379241515"
"Shani","10.04","12.04","305.16","20","2.01","47","Borno","8924","2024-02-27","dry","4.871502182750435"
"Shani","10.03","11.86","304.36","21","1.64","37","Borno","10039","2024-02-27","dry","4.282520031920873"
"Shani","10.05","12.05","305.06","20","2.0","48","Borno","8924","2024-02-27","dry","4.9103302790905525"
"Shani","10.04","12.04","305.16","20","2.01","47","Borno","9091","2024-02-27","dry","4.908735574824044"
"Shani","10.07","12.07","305.01","20","2.0","50","Borno","8195","2024-02-27","dry","4.306172419405208"
"Shani","10.28","12.03","303.56","21","1.09","75","Borno","9834","2024-02-27","dry","3.658909285389572"
"Shani","10.32","12.1","302.65","20","1.91","62","Borno","9834","2024-02-27","dry","3.480597838142463"
"Shani","10.38","12.1","303.04","20","2.28","66","Borno","9834","2024-02-27","dry","4.14581145692314"
"Shani","10.14","12.07","304.82","20","1.64","55","Borno","9362","2024-02-27","dry","4.103878118238066"
"Shani","10.34","12.21","305.03","20","2.67","38","Borno","9834","2024-02-27","dry","4.672956105113886"
"Shani","10.37","12.11","303.09","20","2.27","63","Borno","9834","2024-02-27","dry","4.035825475358181"
"Shani","10.25","12.11","304.61","21","1.56","54","Borno","9834","2024-02-27","dry","4.338307970852357"
"Shani","10.42","12.08","303.02","20","2.48","73","Borno","9826","2024-02-27","dry","3.4609506122421143"
"Shani","10.35","12.07","302.93","20","1.93","71","Borno","9824","2024-02-27","dry","3.881198118816103"
"Shani","10.07","12.04","305.05","20","1.83","50","Borno","9258","2024-02-27","dry","4.694755043946554"
"Shani","10.15","12.01","304.5","20","1.16","62","Borno","9834","2024-02-27","dry","3.8463610071659233"
"Shani","10.46","11.97","304.86","19","2.51","88","Borno","5829","2024-02-27","dry","3.3184890480334657"
"Shani","10.38","12.02","304.51","20","1.94","84","Borno","8012","2024-02-27","dry","3.7159911446793688"
"Shani","10.25","12.16","304.45","20","2.01","43","Borno","9421","2024-02-27","dry","4.1154416106436065"
"Shani","10.43","12.06","303.98","20","2.5","79","Borno","9448","2024-02-27","dry","3.5736654113231068"
"Shani","10.3","12.01","303.78","20","1.13","81","Borno","9545","2024-02-27","dry","3.636145450339474"
"Tokombere","10.98","13.34","310.72","8","3.66","85","Borno","9006","2024-02-21","dry","3.148601131747826"
"Tokombere","11.0","13.33","310.67","8","3.61","86","Borno","7184","2024-02-21","dry","3.4729774147879175"
"Tokombere","10.98","13.31","310.75","8","3.61","90","Borno","5263","2024-02-21","dry","3.489045420683024"
"Tokombere","11.13","13.35","310.85","8","3.57","56","Borno","9029","2024-02-21","dry","4.190748992347019"
"Tokombere","11.23","13.17","310.97","8","3.46","43","Borno","2682","2024-02-21","dry","4.406888606528075"
"Tokombere","10.97","13.32","311.02","8","3.21","91","Borno","6797","2024-02-21","dry","3.4085549709606338"
"Tokombere","10.98","13.34","304.7","14","4.2","94","Borno","9006","2024-02-22","dry","3.398290702247907"
"Tokombere","11.0","13.33","304.64","14","4.15","94","Borno","7184","2024-02-22","dry","2.714021270618727"
"Tokombere","10.98","13.31","304.71","14","4.17","95","Borno","5263","2024-02-22","dry","2.8396887728867473"
"Tokombere","11.3","13.66","304.73","15","4.46","93","Borno","5000","2024-02-22","dry","2.81359035510868"
"Tokombere","11.3","13.67","304.72","15","4.47","93","Borno","4670","2024-02-22","dry","2.760997991722885"
"Tokombere","11.34","13.61","304.75","15","4.62","91","Borno","4869","2024-02-22","dry","3.459404693201655"
"Tokombere","11.19","13.61","304.72","15","4.24","92","Borno","11026","2024-02-22","dry","3.00192599553874"
"Tokombere","11.13","13.35","304.82","14","4.12","92","Borno","9029","2024-02-22","dry","3.188975485481553"
"Tokombere","11.1","13.36","304.8","14","4.14","92","Borno","9711","2024-02-22","dry","3.096825349396805"
"Tokombere","11.33","13.64","304.75","15","4.58","91","Borno","4619","2024-02-22","dry","3.4584847347228282"
"Tokombere","11.23","13.17","304.52","14","4.05","93","Borno","2682","2024-02-22","dry","2.9387482502934046"
"Tokombere","11.02","13.45","304.55","14","4.31","91","Borno","11026","2024-02-22","dry","3.081869951724284"
"Tokombere","11.2","13.45","304.88","14","4.14","93","Borno","11026","2024-02-22","dry","2.931842855880899"
"Tokombere","11.19","13.46","305.0","13","4.03","89","Borno","11026","2024-02-22","dry","3.5868822785639787"
"Tokombere","11.22","13.49","304.87","15","4.14","93","Borno","11026","2024-02-22","dry","3.054093472718982"
"Tokombere","11.13","13.56","304.73","15","4.27","91","Borno","11026","2024-02-22","dry","3.539339034125201"
"Tokombere","10.97","13.32","304.71","14","4.2","95","Borno","6797","2024-02-22","dry","3.218408166062829"
"Tokombere","11.11","13.51","304.75","15","4.28","92","Borno","11026","2024-02-22","dry","3.1043708004269996"
"Tokombere","10.98","13.34","307.07","21","5.63","89","Borno","9006","2024-02-23","dry","2.836990319642086"
"Tokombere","11.0","13.33","307.15","21","5.53","87","Borno","7184","2024-02-23","dry","2.9724469658529054"
"Tokombere","10.98","13.31","307.18","21","5.51","87","Borno","5263","2024-02-23","dry","2.8901976885491334"
"Tokombere","11.3","13.66","307.09","21","6.19","76","Borno","5000","2024-02-23","dry","3.497655958865149"
"Tokombere","11.3","13.67","307.07","21","6.23","78","Borno","4670","2024-02-23","dry","3.20878367286739"
"Tokombere","11.34","13.61","307.15","21","6.17","70","Borno","4869","2024-02-23","dry","3.258385805017934"
"Tokombere","11.19","13.61","306.95","21","5.97","71","Borno","11026","2024-02-23","dry","4.189948873141903"
"Tokombere","11.13","13.35","307.34","21","5.44","70","Borno","9029","2024-02-23","dry","3.3294086699361576"
"Tokombere","11.1","13.36","307.29","21","5.5","74","Borno","9711","2024-02-23","dry","3.9222560616121767"
"Tokombere","11.33","13.64","307.12","21","6.24","74","Borno","4619","2024-02-23","dry","4.084375975535233"
"Tokombere","11.23","13.17","307.47","21","5.06","72","Borno","2682","2024-02-23","dry","3.529059108940932"
"Tokombere","11.02","13.45","306.73","21","5.97","89","Borno","11026","2024-02-23","dry","3.156523792687499"
"Tokombere","11.2","13.45","307.45","21","5.51","53","Borno","11026","2024-02-23","dry","3.9113148710085586"
"Tokombere","11.19","13.46","307.42","21","5.55","54","Borno","11026","2024-02-23","dry","4.255038233888591"
"Tokombere","11.22","13.49","307.5","21","5.52","45","Borno","11026","2024-02-23","dry","4.077058867209775"
"Tokombere","11.13","13.56","306.88","21","5.97","73","Borno","11026","2024-02-23","dry","3.291359710084222"
"Tokombere","10.97","13.32","307.09","21","5.58","88","Borno","6797","2024-02-23","dry","3.6024208334325927"
"Tokombere","11.11","13.51","307.03","21","5.88","71","Borno","11026","2024-02-23","dry","4.025819344933423"
"Tokombere","10.98","13.34","297.18","38","1.94","100","Borno","9006","2024-02-24","dry","2.7461968946697866"
"Tokombere","11.0","13.33","297.17","38","1.98","100","Borno","7184","2024-02-24","dry","2.830072087205893"
"Tokombere","10.98","13.31","297.19","39","1.93","100","Borno","5263","2024-02-24","dry","3.055303519007483"
"Tokombere","11.3","13.66","296.85","40","2.31","100","Borno","5000","2024-02-24","dry","2.6257957959034055"
"Tokombere","11.3","13.67","296.84","40","2.32","100","Borno","4670","2024-02-24","dry","2.968707173287423"
"Tokombere","11.34","13.61","296.92","40","2.39","100","Borno","4869","2024-02-24","dry","3.1243378457685993"
"Tokombere","11.19","13.61","297.0","39","2.08","100","Borno","11026","2024-02-24","dry","3.2315370601962243"
"Tokombere","11.13","13.35","297.15","39","1.82","99","Borno","9029","2024-02-24","dry","2.7429472709186054"
"Tokombere","11.1","13.36","297.17","39","1.87","100","Borno","9711","2024-02-24","dry","2.5786057428399576"
"Tokombere","11.33","13.64","296.89","40","2.38","100","Borno","4619","2024-02-24","dry","2.7782031684653563"
"Tokombere","11.23","13.17","297.15","41","1.76","98","Borno","2682","2024-02-24","dry","2.84038243667187"
"Tokombere","11.02","13.45","297.05","38","2.08","100","Borno","11026","2024-02-24","dry","3.139438945570813"
"Tokombere","11.2","13.45","297.11","39","1.93","100","Borno","11026","2024-02-24","dry","3.0344754211662774"
"Tokombere","11.19","13.46","297.12","39","1.95","100","Borno","11026","2024-02-24","dry","3.0839379416569193"
"Tokombere","11.22","13.49","297.08","39","1.99","100","Borno","11026","2024-02-24","dry","3.1329931156134165"
"Tokombere","11.13","13.56","297.11","39","2.05","100","Borno","11026","2024-02-24","dry","2.6033889426707697"
"Tokombere","10.97","13.32","297.16","39","1.91","100","Borno","6797","2024-02-24","dry","2.740624290545925"
"Tokombere","11.11","13.51","297.13","38","2.06","100","Borno","11026","2024-02-24","dry","2.5279209242291034"
"Tokombere","10.98","13.34","308.66","17","3.97","92","Borno","9006","2024-02-25","dry","3.0913950044287044"
"Tokombere","11.0","13.33","308.56","18","4.07","91","Borno","7184","2024-02-25","dry","3.072107278238351"
"Tokombere","10.98","13.31","308.62","18","4.1","92","Borno","5263","2024-02-25","dry","2.8111093743001687"
"Tokombere","11.3","13.66","308.64","19","4.61","97","Borno","5000","2024-02-25","dry","2.9320583897498103"
"Tokombere","11.3","13.67","308.78","19","4.78","90","Borno","4670","2024-02-25","dry","2.9152935910288167"
"Tokombere","11.34","13.61","308.51","19","5.2","76","Borno","4869","2024-02-25","dry","3.9988195910738713"
"Tokombere","11.19","13.61","308.81","19","4.03","84","Borno","11026","2024-02-25","dry","3.711187815477388"
"Tokombere","11.13","13.35","308.82","18","3.86","81","Borno","9029","2024-02-25","dry","3.3056527356665684"
"Tokombere","11.1","13.36","308.61","18","4.05","91","Borno","9711","2024-02-25","dry","2.940698353772778"
"Tokombere","11.33","13.64","308.53","19","5.2","76","Borno","4619","2024-02-25","dry","3.5329506707513607"
"Tokombere","11.23","13.17","308.75","17","3.97","90","Borno","2682","2024-02-25","dry","3.1095459170021202"
"Tokombere","11.02","13.45","308.58","18","3.86","81","Borno","11026","2024-02-25","dry","3.8515023403005144"
"Tokombere","11.2","13.45","308.71","19","4.05","93","Borno","11026","2024-02-25","dry","3.160078537528708"
"Tokombere","11.19","13.46","308.69","19","4.07","93","Borno","11026","2024-02-25","dry","3.4257565780223542"
"Tokombere","11.22","13.49","308.71","19","4.06","94","Borno","11026","2024-02-25","dry","2.669608099616515"
"Tokombere","11.13","13.56","308.44","19","4.28","97","Borno","11026","2024-02-25","dry","2.798321423630289"
"Tokombere","10.97","13.32","308.51","18","4.14","93","Borno","6797","2024-02-25","dry","3.334203289364141"
"Tokombere","11.11","13.51","308.47","19","4.22","96","Borno","11026","2024-02-25","dry","3.110595112239784"
"Tokombere","10.98","13.34","301.54","23","3.2","1","Borno","9006","2024-02-26","dry","5.16368873234229"
"Tokombere","11.0","13.33","301.5","23","3.16","1","Borno","7184","2024-02-26","dry","6.2044102175727875"
"Tokombere","10.98","13.31","301.64","23","3.29","1","Borno","5263","2024-02-26","dry","6.434815421787826"
"Tokombere","11.3","13.66","300.93","23","3.35","4","Borno","5000","2024-02-26","dry","5.252373690954524"
"Tokombere","11.3","13.67","300.92","23","3.34","4","Borno","4670","2024-02-26","dry","5.19906901023454"
"Tokombere","11.34","13.61","300.97","23","3.54","4","Borno","4869","2024-02-26","dry","5.43184379771106"
"Tokombere","11.19","13.61","301.05","23","2.91","3","Borno","11026","2024-02-26","dry","5.825791203145789"
"Tokombere","11.13","13.35","301.42","22","3.15","2","Borno","9029","2024-02-26","dry","6.378017982466583"
"Tokombere","11.1","13.36","301.42","23","3.12","2","Borno","9711","2024-02-26","dry","5.202000367505316"
"Tokombere","11.33","13.64","300.95","23","3.49","4","Borno","4619","2024-02-26","dry","5.204319801992015"
"Tokombere","11.23","13.17","301.56","22","3.33","3","Borno","2682","2024-02-26","dry","5.696555488954647"
"Tokombere","11.02","13.45","301.04","24","2.88","1","Borno","11026","2024-02-26","dry","6.19891764600721"
"Tokombere","11.2","13.45","301.29","22","3.14","3","Borno","11026","2024-02-26","dry","5.106007866171276"
"Tokombere","11.19","13.46","301.27","23","3.11","3","Borno","11026","2024-02-26","dry","5.516040772003724"
"Tokombere","11.22","13.49","301.24","22","3.18","3","Borno","11026","2024-02-26","dry","5.298105122336773"
"Tokombere","11.13","13.56","301.1","24","2.8","2","Borno","11026","2024-02-26","dry","5.605665319612905"
"Tokombere","10.97","13.32","301.62","23","3.29","1","Borno","6797","2024-02-26","dry","6.34492283983914"
"Tokombere","11.11","13.51","301.12","23","2.86","2","Borno","11026","2024-02-26","dry","6.408111940457371"
"Tokombere","10.98","13.34","303.76","18","2.85","90","Borno","9006","2024-02-27","dry","3.061748454552277"
"Tokombere","11.0","13.33","303.66","18","2.78","93","Borno","7184","2024-02-27","dry","2.724341324717812"
"Tokombere","10.98","13.31","303.74","18","2.82","94","Borno","5263","2024-02-27","dry","2.806774588279524"
"Tokombere","11.3","13.66","303.6","18","2.56","71","Borno","5000","2024-02-27","dry","3.392397712117406"
"Tokombere","11.3","13.67","303.57","18","2.56","70","Borno","4670","2024-02-27","dry","3.296131383786404"
"Tokombere","11.34","13.61","303.75","18","2.7","74","Borno","4869","2024-02-27","dry","3.2332837860065684"
"Tokombere","11.19","13.61","303.67","18","2.51","76","Borno","11026","2024-02-27","dry","3.803112774329807"
"Tokombere","11.13","13.35","303.89","17","2.57","79","Borno","9029","2024-02-27","dry","3.869904645855617"
"Tokombere","11.1","13.36","303.87","17","2.63","82","Borno","9711","2024-02-27","dry","3.3488182038324097"
"Tokombere","11.33","13.64","303.7","18","2.66","73","Borno","4619","2024-02-27","dry","3.8525512356872027"
"Tokombere","11.23","13.17","304.05","17","2.4","43","Borno","2682","2024-02-27","dry","4.494156042228977"
"Tokombere","11.02","13.45","303.66","18","2.86","82","Borno","11026","2024-02-27","dry","3.0797831126250235"
"Tokombere","11.2","13.45","303.97","17","2.51","83","Borno","11026","2024-02-27","dry","3.702195447230199"
